,comp_id,top3
766,30008,"[29965, 30008, 30031]"
767,30031,"[29965, 30008, 30031]"
768,30096,[30096]
769,30111,"[29860, 29989, 30111, 952839]"
770,30154,"[29919, 30154]"
771,30227,"[27307, 30227]"
772,30247,"[30247, 1612245, 1612253, 1612451]"
773,30275,[30275]
774,30884,"[30884, 612191, 612448, 690590]"
775,30885,"[30884, 30885, 177478, 2221538]"
776,31084,[31084]
777,31125,"[6402, 6968, 31125, 2506140]"
778,31157,[31157]
779,31171,"[31171, 418483]"
780,31196,"[31196, 67741, 231614, 233854]"
781,31213,"[31213, 139210, 1139504, 1361599]"
782,31241,"[27626, 31241, 2497340, 2523381]"
783,31289,[31289]
784,31312,"[31312, 47409, 1139505, 1832374]"
785,31422,[31422]
786,31487,"[31487, 425474, 593183, 1361599]"
787,31633,[31633]
788,31652,[31652]
789,31738,"[31738, 1956764, 2512995]"
790,31804,"[31804, 150989]"
791,31811,[31811]
792,31857,[31857]
793,31911,[31911]
794,31989,"[31989, 35312, 112550, 924160]"
795,32027,"[32027, 798263]"
796,32278,"[32278, 33170, 340639, 543835]"
797,32338,"[32338, 32966, 543784, 550678]"
798,32408,[32408]
799,32459,[32459]
800,32533,"[32533, 53737, 106280, 581819]"
801,32813,[32813]
802,32842,"[2131, 32842, 861731]"
803,32869,"[32869, 137495]"
804,32966,"[32338, 32966, 32999, 550678]"
805,32978,[32978]
806,32999,"[32999, 543778, 543784, 550678]"
807,33136,[33136]
808,33170,"[32278, 32338, 33170]"
809,33196,"[22942, 33196]"
810,33202,"[1369, 33202, 190484, 391501]"
811,33307,[33307]
812,33361,"[33361, 34335]"
813,33362,"[33362, 34333]"
814,33373,"[23093, 33373, 2505683, 2507043]"
815,33395,"[33395, 33727]"
816,33417,"[33417, 318924, 1941922]"
817,33466,[33466]
818,33469,[33469]
819,33505,"[33505, 34401]"
820,33576,[33576]
821,33583,[33583]
822,33589,"[33589, 109312]"
823,33664,[33664]
824,33667,[33667]
825,33727,"[33395, 33727, 33773, 33810]"
826,33772,"[33727, 33772, 33773, 33810]"
827,33773,"[33727, 33773, 33810, 60620]"
828,33781,"[3854, 33781, 1515590]"
829,33809,"[33727, 33773, 33809, 33810]"
830,33810,"[33727, 33773, 33810, 60620]"
831,33827,[33827]
832,33870,"[33870, 90386]"
833,33889,[33889]
834,33986,"[33986, 65494, 74911, 2513818]"
835,34094,"[34094, 583322, 641254, 1383156]"
836,34234,[34234]
837,34266,[34266]
838,34333,"[33362, 34333]"
839,34334,[34334]
840,34335,"[33361, 34335]"
841,34336,[34336]
842,34399,[34399]
843,34400,[34400]
844,34401,"[33505, 34401]"
845,34402,[34402]
846,34416,[34416]
847,34438,"[669, 34438]"
848,34501,[34501]
849,34557,[34557]
850,34757,"[34757, 675184, 675187]"
851,34808,"[34808, 119162, 140107]"
852,34933,"[34933, 119569, 2508012, 2525041]"
853,34949,"[3859, 14882, 34949, 1376970]"
854,35029,"[35029, 2133241, 2377089, 2525474]"
855,35033,[35033]
856,35312,"[31989, 35312, 112550, 924160]"
857,35358,"[1362, 35358]"
858,35538,"[35538, 60246, 255776, 950318]"
859,35550,[35550]
860,35552,"[35552, 39933]"
861,35553,[35553]
862,35572,[35572]
863,35595,"[35595, 36134]"
864,35617,"[35617, 36132, 220768, 220775]"
865,35681,"[35681, 1386736, 1387260]"
866,35753,"[35753, 1386738, 1387264]"
867,35857,"[1413, 35857, 35872, 36532]"
868,35872,"[1413, 35857, 35872, 36532]"
869,35905,"[35905, 36132]"
870,35953,"[35953, 1532240]"
871,36132,"[35617, 36132, 220768, 220775]"
872,36134,"[35595, 36134]"
873,36237,"[36237, 434834]"
874,36460,"[1370, 10099, 36460, 255488]"
875,36502,"[27347, 36502]"
876,36532,"[36532, 36533, 36769, 374019]"
877,36533,"[36532, 36533, 36769, 374019]"
878,36583,[36583]
879,36595,[36595]
880,36662,[36662]
881,36769,"[36532, 36533, 36769, 374019]"
882,36836,"[2484, 36836]"
883,36842,"[1325, 16505, 36842, 1383222]"
884,36864,[36864]
885,36972,"[36972, 84587, 85099, 85100]"
886,36995,[36995]
887,37123,"[37123, 82524]"
888,37260,"[1785, 37260]"
889,37266,"[16505, 37266, 320810, 1078530]"
890,37286,"[37286, 37287]"
891,37287,"[37286, 37287]"
892,37316,[37316]
893,37447,"[37447, 37482]"
894,37482,"[37447, 37482]"
895,37493,[37493]
896,37731,"[37731, 57175, 119300]"
897,37812,"[37812, 117435, 444555, 1671195]"
898,37820,[37820]
899,37862,"[37862, 79574, 274378, 2527750]"
900,37915,"[37915, 107682, 1526425, 1965207]"
901,37980,"[37980, 2341126]"
902,38293,[38293]
903,38579,[38579]
904,38581,"[22641, 38581]"
905,38653,[38653]
906,38727,[38727]
907,38833,"[38833, 390556]"
908,38836,[38836]
909,38856,"[38856, 214701, 1343167]"
910,38867,[38867]
911,38898,[38898]
912,39039,"[14440, 39039, 142297, 2508518]"
913,39540,"[39540, 1383410]"
914,39570,[39570]
915,39672,"[39672, 209453, 431685, 2537085]"
916,39710,[39710]
917,39781,"[39781, 2522826, 2527053, 2534859]"
918,39857,[39857]
919,39933,"[35552, 39933]"
920,39980,"[39980, 40353]"
921,40095,"[4991, 40095, 2517694, 2525724]"
922,40353,"[39980, 40353, 41052]"
923,40405,[40405]
924,40411,[40411]
925,40498,"[40498, 50290]"
926,40702,"[40702, 126611, 2277601]"
927,40899,"[4991, 40095, 40899, 408335]"
928,40940,"[14264, 17144, 40940, 624161]"
929,40977,[40977]
930,41052,"[40353, 41052]"
931,41256,[41256]
932,41370,[41370]
933,41399,[41399]
934,41434,[41434]
935,41485,"[8220, 8326, 41485, 42453]"
936,41530,[41530]
937,41764,"[41764, 2489346, 2503169, 2527246]"
938,41813,"[8220, 8326, 41813, 42453]"
939,41926,[41926]
940,42013,"[42013, 111078, 150054, 2510181]"
941,42290,[42290]
942,42409,"[42409, 44648, 139072, 219334]"
943,42426,"[42426, 46884, 102920, 119522]"
944,42430,[42430]
945,42453,"[8220, 8326, 41485, 42453]"
946,42468,"[42468, 43448]"
947,42503,"[594, 27287, 42503, 372567]"
948,42518,[42518]
949,42520,"[42520, 114810]"
950,42532,"[1216, 23115, 42532, 87237]"
951,42577,"[42577, 199872]"
952,42589,"[42589, 231009, 904570, 2502975]"
953,42689,[42689]
954,43030,"[43030, 43065]"
955,43065,"[43030, 43065]"
956,43066,[43066]
957,43086,[43086]
958,43261,[43261]
959,43354,"[789, 1279, 43354, 242993]"
960,43448,"[42468, 43448, 258709]"
961,43598,[43598]
962,43687,[43687]
963,43740,"[43740, 442697]"
964,43888,[43888]
965,43934,[43934]
966,43952,"[43952, 255672, 2505763, 2509137]"
967,43984,[43984]
968,44010,[44010]
969,44253,"[21089, 44253, 2491306, 2495636]"
970,44254,"[44254, 1052748, 1054554, 1742945]"
971,44309,"[1994, 5528, 44309, 702646]"
972,44347,"[28939, 44347, 675270, 1368035]"
973,44365,"[44365, 567425, 618769]"
974,44380,"[44380, 1745511, 1745512]"
975,44416,"[44416, 566718, 566733]"
976,44509,"[44509, 44588, 44929, 327310]"
977,44548,"[44509, 44548, 44588, 327310]"
978,44588,"[44509, 44588, 44929, 327310]"
979,44648,"[42409, 44648, 219334, 567425]"
980,44678,"[28939, 44678]"
981,44876,[44876]
982,44928,"[44509, 44588, 44928, 44929]"
983,44929,"[44509, 44588, 44928, 44929]"
984,45421,"[45421, 45814, 65590, 96159]"
985,45747,"[45747, 45899, 232572]"
986,45814,"[45421, 45814, 65590, 155874]"
987,45838,"[45838, 2489781]"
988,45859,"[45859, 92150, 179619, 391169]"
989,45899,"[45747, 45899, 232572]"
990,46009,[46009]
991,46073,"[46073, 65917]"
992,46385,[46385]
993,46436,"[46436, 146765, 171874, 210124]"
994,46499,[46499]
995,46591,[46591]
996,46711,[46711]
997,46722,"[46722, 469705, 2509071]"
998,46727,[46727]
999,46799,"[2689, 46799, 172803, 1472544]"
1000,46824,[46824]
1001,46884,"[3666, 42426, 46884, 119522]"
1002,46958,"[46958, 224463, 827783]"
1003,46995,"[46995, 421394, 2503255]"
1004,47002,"[47002, 2341442]"
1005,47003,[47003]
1006,47006,"[27419, 47006]"
1007,47035,[47035]
1008,47138,"[47138, 186531, 486048, 642234]"
1009,47209,"[1564, 17853, 47209, 145542]"
1010,47261,"[16217, 47261, 308545, 2500032]"
1011,47271,[47271]
1012,47409,"[31312, 47409, 179619, 393263]"
1013,47447,[47447]
1014,47469,"[47469, 117253, 117902, 297210]"
1015,47581,"[47581, 48129, 48191]"
1016,47620,"[47620, 48191, 48572]"
1017,47766,"[5246, 47766, 597950, 597951]"
1018,47770,[47770]
1019,48019,"[48019, 48052]"
1020,48052,"[48019, 48052]"
1021,48065,[48065]
1022,48129,"[47581, 48129, 48191]"
1023,48191,"[47581, 47620, 48129, 48191]"
1024,48235,"[48235, 48278, 49094, 49212]"
1025,48278,"[48235, 48278, 49212, 49222]"
1026,48289,[48289]
1027,48318,"[48318, 48319, 49839]"
1028,48319,"[48318, 48319, 49839]"
1029,48400,"[5295, 48400, 2504571, 2510734]"
1030,48403,"[48403, 49101]"
1031,48465,"[48465, 48475, 1385595]"
1032,48475,"[48465, 48475, 1385595]"
1033,48536,"[147, 48536]"
1034,48572,"[47620, 48191, 48572]"
1035,48619,[48619]
1036,48697,[48697]
1037,48701,"[48701, 48733, 2202254, 2222410]"
1038,48733,"[48733, 100940, 711645, 712634]"
1039,48737,"[48737, 204803, 1386783, 1387290]"
1040,48849,"[48849, 320522]"
1041,49057,"[49057, 49094, 49222, 49249]"
1042,49094,"[48235, 48278, 49094, 49249]"
1043,49101,"[48403, 49101]"
1044,49212,"[48235, 48278, 49212, 49249]"
1045,49222,"[48235, 48278, 49212, 49222]"
1046,49226,"[49226, 1051337]"
1047,49249,"[49057, 49094, 49212, 49249]"
1048,49506,[49506]
1049,49622,"[49622, 431141]"
1050,49830,"[49830, 61640]"
1051,49839,"[48318, 48319, 49839]"
1052,49869,[49869]
1053,49885,[49885]
1054,49969,"[49969, 675090, 2509452, 2529522]"
1055,50222,[50222]
1056,50229,[50229]
1057,50290,"[3599, 40498, 50290]"
1058,50296,"[50296, 50297, 50398, 51336]"
1059,50297,"[50296, 50297]"
1060,50398,"[50296, 50398]"
1061,50439,[50439]
1062,50440,[50440]
1063,50712,[50712]
1064,50822,[50822]
1065,50878,"[50878, 2493050, 2513501, 2528374]"
1066,50889,[50889]
1067,50915,[50915]
1068,50975,"[50975, 1377475]"
1069,51003,[51003]
1070,51009,[51009]
1071,51042,[51042]
1072,51113,[51113]
1073,51119,[51119]
1074,51179,[51179]
1075,51182,"[51182, 221242, 418401, 605092]"
1076,51336,"[50296, 51336]"
1077,51473,"[3599, 51473, 896859]"
1078,51524,"[51524, 58428, 197091]"
1079,51589,"[51589, 1376460, 1377089]"
1080,51683,"[51683, 51712]"
1081,51712,"[51683, 51712]"
1082,51805,"[51805, 51919]"
1083,51899,[51899]
1084,51919,"[51805, 51919]"
1085,51936,"[51936, 52702, 52732, 52734]"
1086,51961,"[29637, 51961, 406787, 778247]"
1087,52074,"[52074, 52842, 52844]"
1088,52087,"[6787, 52087, 2506644]"
1089,52109,"[52109, 553881]"
1090,52117,"[5797, 52117, 54241, 624161]"
1091,52248,[52248]
1092,52523,[52523]
1093,52555,"[52555, 52842]"
1094,52702,"[51936, 52702, 52732, 52734]"
1095,52732,"[51936, 52702, 52732, 52734]"
1096,52734,"[52702, 52732, 52734, 53008]"
1097,52812,"[5295, 52812, 680183, 2511951]"
1098,52842,"[52074, 52842, 52844, 52876]"
1099,52844,"[52074, 52842, 52844]"
1100,52874,"[52874, 286155, 995747, 1064822]"
1101,52876,"[52842, 52876, 553881]"
1102,53008,"[52702, 52732, 52734, 53008]"
1103,53018,[53018]
1104,53118,[53118]
1105,53591,[53591]
1106,53616,"[53616, 54319, 244099, 418490]"
1107,53623,[53623]
1108,53686,[53686]
1109,53737,"[32533, 53737, 106280, 581819]"
1110,54051,"[10358, 54051, 208661, 675304]"
1111,54095,[54095]
1112,54241,"[5797, 54241, 221122, 1386800]"
1113,54289,[54289]
1114,54319,"[53616, 54319, 418490]"
1115,54691,[54691]
1116,54722,[54722]
1117,54738,"[54738, 2533189]"
1118,54742,[54742]
1119,55033,"[14125, 55033, 175331]"
1120,55080,[55080]
1121,55095,"[55095, 88147, 196351, 2512225]"
1122,55240,[55240]
1123,55348,[55348]
1124,55507,[55507]
1125,55508,"[55508, 56309, 56382, 56985]"
1126,55566,[55566]
1127,55586,"[32338, 55586, 676521]"
1128,55600,"[26280, 55600]"
1129,55611,"[55611, 55819, 118159, 118955]"
1130,55641,"[55641, 676503]"
1131,55811,"[55811, 2514357]"
1132,55819,"[55611, 55819, 1345923, 1345924]"
1133,55912,[55912]
1134,56090,[56090]
1135,56098,"[56098, 676508, 676529]"
1136,56131,"[56131, 346895, 1379044]"
1137,56133,[56133]
1138,56309,"[55508, 56309, 56346, 1122450]"
1139,56345,"[56345, 56466, 676525, 676534]"
1140,56346,"[56309, 56346, 676501, 676503]"
1141,56351,"[56351, 518563]"
1142,56382,"[55508, 56382, 56881, 56985]"
1143,56402,[56402]
1144,56466,"[56345, 56466, 676501, 676525]"
1145,56480,[56480]
1146,56525,"[56525, 56527, 56839, 57401]"
1147,56527,"[56527, 56838, 56839, 57401]"
1148,56644,[56644]
1149,56713,"[56713, 227038, 227065, 227456]"
1150,56752,[56752]
1151,56831,"[26722, 56831]"
1152,56838,"[56527, 56838, 56839, 57401]"
1153,56839,"[56527, 56838, 56839, 57401]"
1154,56881,"[56382, 56881, 56985, 676534]"
1155,56985,"[55508, 56881, 56985, 676534]"
1156,57091,"[57091, 916968]"
1157,57175,"[246, 37731, 57175]"
1158,57186,"[57186, 407399]"
1159,57200,"[57200, 2506952, 2508156, 2521938]"
1160,57223,"[57223, 57224, 57225, 57401]"
1161,57224,"[56527, 57223, 57224, 57225]"
1162,57225,"[57223, 57224, 57225, 57401]"
1163,57294,"[6216, 16391, 57294, 147927]"
1164,57369,"[7736, 57369]"
1165,57394,"[56713, 57394, 57413, 57480]"
1166,57401,"[56527, 56838, 56839, 57401]"
1167,57406,"[10663, 57406, 57444, 118239]"
1168,57413,"[57394, 57413, 57480]"
1169,57444,"[57406, 57444]"
1170,57480,"[57394, 57413, 57480]"
1171,57488,"[29390, 57488, 100310]"
1172,57493,"[57493, 97849, 554261, 778496]"
1173,58089,[58089]
1174,58112,"[58112, 58113]"
1175,58113,"[58112, 58113]"
1176,58219,"[58219, 66675]"
1177,58261,"[58261, 2493706, 2512472, 2522561]"
1178,58326,"[205, 241, 246, 58326]"
1179,58387,"[58387, 420135]"
1180,58424,"[58424, 195642, 195702]"
1181,58428,"[51524, 58428]"
1182,58482,[58482]
1183,58538,[58538]
1184,58624,"[58624, 58663, 58855]"
1185,58663,"[58624, 58663, 58855]"
1186,58841,[58841]
1187,58855,"[58624, 58663, 58855]"
1188,59241,[59241]
1189,59242,[59242]
1190,59387,[59387]
1191,59449,"[58261, 59449, 2491132, 2522561]"
1192,59519,"[59519, 103542, 114883, 155045]"
1193,59647,"[59647, 59967]"
1194,59672,"[59672, 307623, 1338208, 1338209]"
1195,59677,"[46884, 59677, 378459, 464638]"
1196,59752,[59752]
1197,59756,[59756]
1198,59915,[59915]
1199,59967,"[59647, 59967, 553773]"
1200,60060,[60060]
1201,60165,"[11775, 60165]"
1202,60186,"[60186, 60248]"
1203,60207,[60207]
1204,60208,[60208]
1205,60232,[60232]
1206,60246,"[35538, 60246, 453508, 950318]"
1207,60248,"[60186, 60248]"
1208,60268,"[60268, 433015]"
1209,60319,[60319]
1210,60371,[60371]
1211,60387,"[5371, 5535, 60387]"
1212,60422,[60422]
1213,60430,[60430]
1214,60500,"[60500, 1343167]"
1215,60597,"[60597, 693721, 1363024, 2504458]"
1216,60607,"[60607, 181968, 282804, 283300]"
1217,60620,"[33727, 33773, 33810, 60620]"
1218,60655,"[60655, 61174, 2258526, 2260013]"
1219,60667,"[60667, 61105]"
1220,60690,[60690]
1221,60799,[60799]
1222,60936,[60936]
1223,61105,"[60667, 61105]"
1224,61122,"[61122, 61313]"
1225,61127,"[20443, 61127, 1383250]"
1226,61174,"[61174, 61248, 61469, 321238]"
1227,61181,[61181]
1228,61248,"[61174, 61248, 61469]"
1229,61313,"[7501, 61122, 61313]"
1230,61315,"[7427, 61315, 2494920, 2531673]"
1231,61469,"[61174, 61469, 61756, 82895]"
1232,61479,[61479]
1233,61493,[61493]
1234,61510,[61510]
1235,61640,"[49830, 61640]"
1236,61680,[61680]
1237,61706,"[61706, 453655, 2536196]"
1238,61717,[61717]
1239,61756,"[61469, 61756, 82895, 2258734]"
1240,61899,[61899]
1241,61978,"[61978, 1383426]"
1242,62008,[62008]
1243,62111,"[62111, 2207889]"
1244,62119,[62119]
1245,62182,"[27570, 62182, 675188, 1121306]"
1246,62615,[62615]
1247,62681,[62681]
1248,62789,[62789]
1249,62817,[62817]
1250,62845,"[62845, 63341, 63376, 148158]"
1251,62905,[62905]
1252,62979,"[62979, 182313, 1349717, 1797035]"
1253,63097,"[63097, 158876, 216470, 2536948]"
1254,63100,"[5028, 63100, 1518885, 1518887]"
1255,63302,"[63302, 63347, 1383834]"
1256,63341,"[62845, 63341, 63376, 148158]"
1257,63347,"[63302, 63347, 1383834]"
1258,63376,"[62845, 63341, 63376, 148158]"
1259,63401,[63401]
1260,63417,"[63417, 82895, 482401]"
1261,63445,[63445]
1262,63504,"[63504, 63539]"
1263,63536,"[36532, 36533, 63536, 374019]"
1264,63539,"[63504, 63539]"
1265,63555,[63555]
1266,63632,"[63632, 1356165, 2532917]"
1267,63640,"[63640, 63672, 64232, 64407]"
1268,63649,"[63649, 1518876, 1518890, 1518897]"
1269,63672,"[63640, 63672, 64232, 64407]"
1270,63895,"[63895, 465242, 1624767, 2509679]"
1271,63948,"[63948, 216121]"
1272,63952,[63952]
1273,64200,[64200]
1274,64232,"[63640, 64232, 64329, 64407]"
1275,64284,"[64284, 1425900]"
1276,64329,"[64232, 64329, 64407, 64414]"
1277,64331,"[64331, 82895]"
1278,64396,[64396]
1279,64407,"[63640, 63672, 64232, 64407]"
1280,64414,"[64232, 64329, 64407, 64414]"
1281,65044,"[23998, 65044, 67690, 1525020]"
1282,65351,[65351]
1283,65403,"[65403, 126462, 397873]"
1284,65404,"[12957, 65404]"
1285,65415,"[65415, 178197, 705337]"
1286,65455,"[65455, 136142, 955018, 1379387]"
1287,65494,"[33986, 65494, 107800, 141680]"
1288,65538,"[3859, 34949, 65538, 1376970]"
1289,65539,"[65539, 226880]"
1290,65540,[65540]
1291,65567,"[2217, 65567, 878323, 1122112]"
1292,65573,"[65573, 65648]"
1293,65590,"[45421, 45814, 65590, 155874]"
1294,65648,"[65573, 65648]"
1295,65721,"[65721, 111871, 2504908]"
1296,65728,"[2217, 65728]"
1297,65917,"[46073, 65917]"
1298,65921,"[65921, 1377132, 1541545]"
1299,65935,[65935]
1300,66012,"[27072, 66012, 663382, 2510848]"
1301,66028,[66028]
1302,66029,[66029]
1303,66053,[66053]
1304,66158,[66158]
1305,66213,[66213]
1306,66225,[66225]
1307,66234,"[66234, 133028, 178516, 178620]"
1308,66246,"[27342, 66246]"
1309,66272,"[66272, 1383374]"
1310,66273,"[10358, 66273, 675304, 1119412]"
1311,66311,"[66311, 706119, 743257, 2197577]"
1312,66507,"[173, 66507, 314587, 2518069]"
1313,66638,"[66638, 103840]"
1314,66675,"[58219, 66675]"
1315,66687,"[66687, 82895]"
1316,66843,"[66843, 2493428]"
1317,66928,"[66928, 159230, 760843, 944027]"
1318,67010,"[67010, 680641]"
1319,67019,[67019]
1320,67418,"[67418, 67914]"
1321,67617,[67617]
1322,67690,"[23998, 67690, 395199, 627783]"
1323,67691,"[67691, 67766, 68570, 68672]"
1324,67741,"[31196, 67741, 67774]"
1325,67766,"[67691, 67766, 68570]"
1326,67774,"[67741, 67774]"
1327,67788,"[6914, 67788, 544610, 1795966]"
1328,67873,"[67873, 67896, 67941, 67974]"
1329,67896,"[67873, 67896, 67941, 67974]"
1330,67914,"[67418, 67873, 67914]"
1331,67941,"[67873, 67896, 67941, 67974]"
1332,67974,"[67873, 67896, 67941, 67974]"
1333,67987,"[67987, 129154, 269124, 433006]"
1334,68056,[68056]
1335,68208,"[19315, 68208, 69301, 2239895]"
1336,68396,"[68396, 2317260, 2330171, 2535632]"
1337,68570,"[67691, 67766, 68570, 68672]"
1338,68607,"[68607, 453046]"
1339,68672,"[67691, 68570, 68672]"
1340,68808,"[68808, 699563]"
1341,68817,[68817]
1342,68898,[68898]
1343,68916,[68916]
1344,68921,"[68921, 1145771, 1426214, 1426216]"
1345,68954,[68954]
1346,69059,"[69059, 485120]"
1347,69277,"[69277, 297418]"
1348,69301,"[19315, 68208, 69301, 2239895]"
1349,69448,"[69448, 2174971]"
1350,69541,"[69541, 444870, 462296]"
1351,69558,"[15890, 69558]"
1352,69851,"[51182, 69851, 605092, 622916]"
1353,70016,[70016]
1354,70140,"[70140, 1076140, 2537372]"
1355,70213,"[70213, 70826, 441505]"
1356,70239,"[70239, 389718, 467934, 1293256]"
1357,70411,"[70411, 320240, 2513245, 2534322]"
1358,70674,"[70674, 1541916]"
1359,70675,[70675]
1360,70714,"[70714, 70748, 71497, 2108669]"
1361,70748,"[70748, 71496, 71497, 2117489]"
1362,70820,"[70820, 70826, 70931, 441566]"
1363,70826,"[70820, 70826, 70931, 441566]"
1364,70845,"[70845, 71603, 71604, 71638]"
1365,70931,"[70820, 70826, 70931, 441566]"
1366,70958,"[70958, 70993, 71498, 71604]"
1367,70993,"[70993, 71603, 71604, 71638]"
1368,71017,"[71017, 71063, 71066, 177478]"
1369,71063,"[71017, 71063, 71066, 177478]"
1370,71066,"[71017, 71063, 71066, 1580429]"
1371,71232,"[71232, 373717, 1580429, 2054917]"
1372,71256,"[71256, 2130189, 2148824, 2185308]"
1373,71335,"[71335, 107905, 195271, 292993]"
1374,71378,"[1763, 71378, 2054882, 2054888]"
1375,71398,"[71398, 704116, 704286, 704547]"
1376,71496,"[70748, 71496, 71497, 2117489]"
1377,71497,"[70714, 70748, 71496, 71497]"
1378,71498,"[70958, 70993, 71498, 2134396]"
1379,71515,"[71515, 71663, 2477777, 2514435]"
1380,71516,"[28853, 71516, 142808, 2525085]"
1381,71603,"[70845, 71603, 71604, 71638]"
1382,71604,"[70993, 71603, 71604, 71638]"
1383,71638,"[70845, 71603, 71604, 71638]"
1384,71663,"[71515, 71663, 2477777, 2514435]"
1385,71741,[71741]
1386,71871,"[71871, 72338]"
1387,71907,[71907]
1388,72035,[72035]
1389,72051,"[72051, 72054]"
1390,72054,"[72051, 72054]"
1391,72283,"[72283, 1378199]"
1392,72338,"[71871, 72338]"
1393,72505,[72505]
1394,72873,"[72873, 1076129, 1546918, 2494019]"
1395,73204,"[73204, 73205, 73646, 73809]"
1396,73205,"[73204, 73205, 73646, 94266]"
1397,73219,"[4504, 73219, 840903]"
1398,73421,"[27626, 73421, 1050887, 2500963]"
1399,73547,"[73547, 102001]"
1400,73548,[73548]
1401,73646,"[73204, 73205, 73646, 94266]"
1402,73647,"[73647, 1386946, 1386949, 1387050]"
1403,73719,"[22404, 73719, 2044931, 2495555]"
1404,73809,"[73204, 73205, 73646, 73809]"
1405,73810,"[73204, 73205, 73810, 94266]"
1406,74284,[74284]
1407,74369,"[9027, 74369, 178864]"
1408,74480,"[27986, 74480, 97867, 1378040]"
1409,74669,"[74669, 2341624]"
1410,74690,"[74690, 583322]"
1411,74911,"[33986, 74911, 141680, 209873]"
1412,75258,"[75258, 183101, 183181, 226474]"
1413,75267,"[75267, 75796, 75847, 76124]"
1414,75507,[75507]
1415,75752,[75752]
1416,75796,"[75267, 75796, 75847, 76124]"
1417,75847,"[75267, 75796, 75847, 76124]"
1418,75901,"[51182, 75901, 605092, 2496486]"
1419,75928,"[75928, 76861]"
1420,76055,"[76055, 571881, 571913, 571914]"
1421,76124,"[75267, 75796, 75847, 76124]"
1422,76250,[76250]
1423,76361,"[76361, 194619, 2501802]"
1424,76538,"[76538, 698745]"
1425,76766,"[16716, 76766, 77085, 371745]"
1426,76861,"[75928, 76861]"
1427,77085,"[16716, 76766, 77085, 371745]"
1428,77128,[77128]
1429,77129,"[77129, 424983]"
1430,77207,"[21459, 77207, 100696, 1384452]"
1431,77232,[77232]
1432,77422,"[77422, 77819, 250901, 1759240]"
1433,77459,"[27544, 77459, 111185]"
1434,77474,[77474]
1435,77652,[77652]
1436,77779,"[27629, 77779, 1383363]"
1437,77819,"[77422, 77819, 250901, 1759230]"
1438,77996,"[77996, 674617, 1420421]"
1439,78108,[78108]
1440,78169,"[78169, 128118]"
1441,78173,"[78173, 2533199]"
1442,78197,[78197]
1443,78221,"[78221, 1383450]"
1444,78303,[78303]
1445,78306,[78306]
1446,78364,"[11968, 20496, 24346, 78364]"
