,chembl_id,molregno,chembl-name,smiles
947877,CHEMBL1642490,1056908,,CN1CCCCC1COc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1
947880,CHEMBL1642493,1056911,,CCN(CC)CCN(C)c1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1
947981,CHEMBL1642593,1057027,,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](CCC(N)=O)(c3ccccc3)CC2)cc1)C(F)(F)F
947983,CHEMBL1642595,1057029,,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](COC(N)=O)(c3ccccc3)CC2)cc1)C(F)(F)F
947984,CHEMBL1642596,1057030,,CC(=O)NC[C@]1(c2ccccc2)CC[C@H](N(C(=O)c2ccc([C@](C)(O)C(F)(F)F)cc2)C2CC2)CC1
947985,CHEMBL1642597,1057031,,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](CCC(N)=O)(c3ccccc3F)CC2)cc1)C(F)(F)F
947988,CHEMBL1642600,1057034,,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](COC(N)=O)(c3ccccc3F)CC2)cc1)C(F)(F)F
948007,CHEMBL1642619,1057054,,NC(=O)C12CC3CC(C1)C(NC(=O)C1SCCN1S(=O)(=O)c1ccccc1)C(C3)C2
948008,CHEMBL1642620,1057055,,Cc1ccc(S(=O)(=O)N2CCSC2C(=O)NC2C3CC4CC2CC(C(N)=O)(C4)C3)cc1
948011,CHEMBL1642623,1057058,,NC(=O)C12CC3CC(C1)C(NC(=O)C1SCCN1S(=O)(=O)c1cccc(F)c1)C(C3)C2
948230,CHEMBL1642841,1057321,,NC(=O)C12CC3CC(C1)C(NC(=O)[C@H]1SCCN1S(=O)(=O)c1ccccc1F)C(C3)C2
948283,CHEMBL1642894,1057376,,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
948285,CHEMBL1642896,1057378,,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
948287,CHEMBL1642898,1057380,,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
948289,CHEMBL1642900,1057382,,CN(C)[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
948291,CHEMBL1642902,1057384,,NC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
948293,CHEMBL1642904,1057386,,NC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
948295,CHEMBL1642906,1057388,,CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
948301,CHEMBL1642912,1057394,,NCC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
949157,CHEMBL1643765,1058448,11-EPI-TUBULYSIN D,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N[C@H](C[C@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)O)cs1)C(C)C
949276,CHEMBL1643883,1058593,,Cn1nc2c3c(cccc31)C(=O)N([C@H]1CN3CCC1CC3)C2
949297,CHEMBL1643903,1058623,,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc1N
949370,CHEMBL1643976,1058718,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1
949383,CHEMBL1643989,1058732,,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1
949468,CHEMBL1644073,1058834,,NCc1ccc(CN(Cc2nc3ccccc3[nH]2)C2CCCc3cccnc32)c(CN)c1
949483,CHEMBL1644088,1058849,,NCc1ccoc1CN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
949484,CHEMBL1644089,1058850,,NCc1occc1CN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
949487,CHEMBL1644092,1058853,,NCc1ncoc1CN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
949528,CHEMBL1644132,1058901,,CS(=O)(=O)c1ccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)o1
950069,CHEMBL1644672,1059587,,CC(=O)n1cc(-c2cccc(C(F)(F)F)c2)nc1-c1cccc(CN2CCOCC2)c1
950072,CHEMBL1644675,1059590,,FC(F)(F)c1cccc(-c2c[nH]c(-c3cccc(CN4CCOCC4)c3)n2)c1
950073,CHEMBL1644676,1059591,,FC(F)(F)c1cccc(-c2c[nH]c(-c3cccc(CN4CCSCC4)c3)n2)c1
950079,CHEMBL1644682,1059597,,FC1CCN(Cc2cccc(-c3nc(-c4cccc(C(F)(F)F)c4)c[nH]3)c2)CC1
950080,CHEMBL1644683,1059598,,FC1(F)CCN(Cc2cccc(-c3nc(-c4cccc(C(F)(F)F)c4)c[nH]3)c2)CC1
950085,CHEMBL1644687,1059603,,Brc1cccc(-c2c[nH]c(-c3cccc(CN4CCOCC4)c3)n2)c1
950087,CHEMBL1644689,1059605,,FC1CCN(Cc2cccc(-c3nc(-c4cccc(Cl)c4)c[nH]3)c2)CC1
950089,CHEMBL1644691,1059607,,FC1CCN(Cc2cccc(-c3nc(-c4cccc(Cl)c4Cl)c[nH]3)c2)CC1
950131,CHEMBL1644732,1059731,,FC1CCN(Cc2cccc(-c3nc(-c4ccc(Cl)cc4Cl)c[nH]3)c2)CC1
950132,CHEMBL1644733,1059732,,COc1ccc(-c2c[nH]c(-c3cccc(CN4CCC(F)(F)CC4)c3)n2)c(F)c1
950133,CHEMBL1644734,1059733,,COc1ccc(F)c(-c2c[nH]c(-c3cccc(CN4CCOCC4)c3)n2)c1
950134,CHEMBL1644735,1059734,,COc1ccc(F)c(-c2c[nH]c(-c3cccc(CN4CCC(F)(F)CC4)c3)n2)c1
950135,CHEMBL1644736,1059735,,COc1ccc(F)c(-c2c[nH]c(-c3cccc(CN4CCC(F)CC4)c3)n2)c1
950138,CHEMBL1644739,1059738,,Clc1cccc(-c2c[nH]c(-c3cccc(CN4CCCCC4)c3)n2)c1
950139,CHEMBL1644740,1059739,,Clc1cccc(-c2c[nH]c(-c3cccc(CN4CCCCC4)c3)n2)c1Cl
950141,CHEMBL1644742,1059741,,COc1ccc(F)c(-c2c[nH]c(-c3cccc(CN4CCCCC4)c3)n2)c1
950154,CHEMBL1644755,1059759,,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(=O)C2(C)C
950158,CHEMBL1644759,1059763,,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)[C@H](O)[C@H]2C
950364,CHEMBL1644985,1060042,,COc1cc2c3c(c4cc(O)ccc4c2cc1OC)[C@H](O)[C@@H]1CCCN1C3
950365,CHEMBL1644986,1060043,,COc1cc2c3c(c4cccc(O)c4c2cc1OC)[C@H](O)[C@@H]1CCCN1C3
950366,CHEMBL1644987,1060044,,COc1cc2c3c(c4ccc(O)cc4c2cc1OC)[C@@H](O)[C@H]1CCCN1C3
950367,CHEMBL1644988,1060045,,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)CN1CCC[C@H]1[C@H]3O
950369,CHEMBL1644990,1060047,,COc1cc2c3c(c4ccccc4c2cc1OC)[C@H](O)[C@@H]1CCCN1C3
950379,CHEMBL1645000,1060057,,CCOc1cc2c3c(c4ccc(O)cc4c2cc1OCC)[C@H](O)[C@@H]1CCCN1C3
950507,CHEMBL1645133,1060203,,C[C@H](NC(=O)c1cccc2c1N(Cc1cccc(Cl)c1)CC2)c1ccc(C(=O)O)cc1
950512,CHEMBL1645138,1060208,,C[C@H](NC(=O)c1cccc2c1N(Cc1cccc(C(F)(F)F)c1)CC2)c1ccc(C(=O)O)cc1
950516,CHEMBL1645142,1060212,,C[C@H](NC(=O)c1cccc2c1N(Cc1cc(Br)cc(Br)c1)CC2)c1ccc(C(=O)O)cc1
950987,CHEMBL1649616,1060763,,CS(=O)(=O)Nc1cc(-c2ccncc2)cc(-c2cccc3[nH]ccc23)c1
951010,CHEMBL1649639,1060786,,COC(=O)Nc1cc(C(=O)c2cccnc2)cc(-c2cccc3[nH]ccc23)c1
951015,CHEMBL1649644,1060791,,COc1cnccc1C(=O)c1cc(NS(C)(=O)=O)cc(-c2cccc3[nH]ccc23)c1
951016,CHEMBL1649645,1060792,,COC(=O)Nc1cc(C(=O)c2ccncc2N2CCOCC2)cc(-c2cccc3[nH]ccc23)c1
951018,CHEMBL1649647,1060794,,COC(=O)Nc1cc(C(=O)c2c(C)cncc2C)cc(-c2cccc3[nH]ccc23)c1
951019,CHEMBL1649648,1060795,,CC(=O)Nc1cc(C(=O)c2c(C)cncc2N2CCOCC2)cc(-c2cccc3[nH]ccc23)c1
951020,CHEMBL1649649,1060796,,CC(=O)Nc1cc(-c2nc3ccccc3o2)cc(-c2cccc3[nH]ccc23)c1
951022,CHEMBL1649651,1060798,,CC(=O)Nc1cc(-c2ccc(F)c(F)c2)cc(-c2cccc3[nH]ccc23)c1
951366,CHEMBL1650039,1061484,,CC[C@H](C)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@@H](O)[C@H](O)[C@@]4(C)OC[C@@]23[C@@H]14
951998,CHEMBL1650723,1062663,,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1
952090,CHEMBL1650842,1062926,,OCC1(N2CCC(n3c(-c4ccc(F)c(Cl)c4)nc4ccccc43)CC2)CCCCCCC1
952091,CHEMBL1650843,1062927,,OCC1(N2CCC(n3c(-c4ccc(Cl)cc4)nc4ccccc43)CC2)CCCCCCC1
952299,CHEMBL1651055,1063235,,COc1cc2c3c(nccc3c1)-c1ccccc1C2=O
952657,CHEMBL1651416,1063717,,COc1cc(OC)c2c(c1)O[C@@]1(c3ccc(Br)cc3)[C@H](c3ccccc3)[C@@H](C(=O)N(C)C)[C@@H](O)[C@@]21O
952658,CHEMBL1651417,1063718,,CNC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(Br)cc3)Oc3cc(OC)cc(OC)c3[C@]2(O)[C@@H]1O
952659,CHEMBL1651418,1063719,,COc1cc(OC)c2c(c1)O[C@@]1(c3ccc(Br)cc3)[C@H](c3ccccc3)[C@@H](C(N)=O)[C@@H](O)[C@@]21O
952865,CHEMBL1651624,1064079,,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)C[C@H](O)[C@@H]1O
952871,CHEMBL1651630,1064085,,CCCCCCOCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
952881,CHEMBL1651640,1064097,,CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)n(O)c1=O
952891,CHEMBL1651649,1064111,RAMNODIGIN,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)CC[C@H]1O
952963,CHEMBL1651721,1064188,,C#CCNC(=O)CNc1cccc(-c2nc(SC)nc3sc(C(=O)NC(C)(C)C)c(N)c23)c1
953069,CHEMBL1651828,1064327,,CSc1nc(-c2cccc(NCC(=O)NCc3cn(CCOCCOCCN=[N+]=[N-])nn3)c2)c2c(N)c(C(=O)NC(C)(C)C)sc2n1
953525,CHEMBL1652393,1065664,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(CCN5CCCCC5)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
953526,CHEMBL1652394,1065665,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(CCN(C)C)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
953532,CHEMBL1652400,1065671,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(CC(=O)N5CCCC5)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
953545,CHEMBL1652413,1065684,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(NC(=O)/C=C/c5ccccc5)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
953581,CHEMBL1652465,1065825,GS-9191,CC(C)COC(=O)[C@H](Cc1ccccc1)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](Cc1ccccc1)C(=O)OCC(C)C
953591,CHEMBL1652487,1065890,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(NC(=O)c5ccc(Br)cc5)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
953948,CHEMBL1668019,1066574,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl
953993,CHEMBL1668065,1066637,,Cc1cc(C)c(S(=O)(=O)NC[C@@H](C)Nc2cc(C)cc3c2cnn3-c2ccc(F)cc2)c(C)c1
953994,CHEMBL1668066,1066638,,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(F)c2)c(C)c1
953997,CHEMBL1668069,1066641,,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(S(C)(=O)=O)cc2)c(C)c1
953999,CHEMBL1668071,1066643,,CNc1ccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc32)cc1
954002,CHEMBL1668074,1066646,,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(NCC(N)=O)cc2)c(C)c1
954003,CHEMBL1668075,1066647,,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(N[C@H](C)C(N)=O)cc2)c(C)c1
954004,CHEMBL1668076,1066648,,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(N[C@@H](C)C(N)=O)cc2)c(C)c1
954013,CHEMBL1668085,1066657,,Cc1cc(NC[C@H](C)NS(=O)(=O)C(C)C)c2cnn(-c3cccc(C(=O)NC(C)C)c3)c2c1
954014,CHEMBL1668086,1066658,,Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)NC(C)C)c3)c2c1
954015,CHEMBL1668087,1066659,,Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)NCC(N)=O)c3)c2c1
954016,CHEMBL1668088,1066660,,Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N[C@@H](C)C(N)=O)c3)c2c1
954017,CHEMBL1668089,1066661,,Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N[C@H](C)C(N)=O)c3)c2c1
954018,CHEMBL1668090,1066662,,Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N(C)[C@H](C)C(N)=O)c3)c2c1
954337,CHEMBL1668411,1067113,,COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O
954511,CHEMBL1668587,1067355,,CNc1nn2c(COC)cc(C)nc2c1S(=O)(=O)c1ccccc1
954512,CHEMBL1668588,1067356,,CNc1nn2c(C)cc(CO)nc2c1S(=O)(=O)c1ccccc1
954513,CHEMBL1668589,1067357,,CNc1nn2cccnc2c1S(=O)(=O)c1cccc(Cl)c1
954808,CHEMBL1668889,1067710,,CCN(Cc1cc(NC(C)=O)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccccc1
954809,CHEMBL1668890,1067711,,CCN(Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccccc1
954813,CHEMBL1668894,1067715,,CCN(Cc1cc(C(=O)O)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccccc1
954815,CHEMBL1668896,1067717,,CCN(Cc1cc(-c2cnc3ccccc3c2)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)C1CC1
954816,CHEMBL1668897,1067718,,CCN(Cc1cc(-c2ccc(F)cn2)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)C1CC1
954817,CHEMBL1668898,1067719,,CCOc1ccc(-c2ccc(-c3cc(CC(=O)[O-])ccc3OC)c(CN(CC)C(=O)C3CC3)c2)cn1.[Na+]
954920,CHEMBL1669002,1067871,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(OC(F)(F)F)cc4)CC3)cc1C)C2
954921,CHEMBL1669003,1067872,,Cc1cc(CC2(NC(=O)NS(=O)(=O)c3ccc4ccccc4c3)CC2)ccc1N1Cc2c(c(OCC(F)(F)F)c3cccnc3c2OCC(F)(F)F)C1=O
954922,CHEMBL1669004,1067873,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4Br)CC3)cc1C)C2
954923,CHEMBL1669005,1067874,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4c(OC)cccc4OC)CC3)cc1C)C2
954924,CHEMBL1669006,1067875,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4C(F)(F)F)CC3)cc1C)C2
954925,CHEMBL1669007,1067876,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc5ccccc5c4)CC3)cc1C)C2
954927,CHEMBL1669009,1067878,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4OC)CC3)cc1C)C2
954928,CHEMBL1669010,1067879,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4C)CC3)cc1C)C2
954929,CHEMBL1669011,1067880,,Cc1cc(CC2(NC(=O)NS(=O)(=O)c3ccccc3Cl)CC2)ccc1N1Cc2c(c(OCC(F)(F)F)c3cccnc3c2OCC(F)(F)F)C1=O
954930,CHEMBL1669012,1067881,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccccc4Cl)CC3)cc1C)C2
954931,CHEMBL1669013,1067882,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(C)cc4)CC3)cc1C)C2
954932,CHEMBL1669014,1067883,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ccc(Cl)cc4Cl)CC3)cc1C)C2
954933,CHEMBL1669015,1067884,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ccccc4Cl)CC3)cc1C)C2
954934,CHEMBL1669016,1067885,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4cc(C(=O)O)ccc4OC)CC3)cc1C)C2
954935,CHEMBL1669017,1067886,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ncccc4OC)CC3)cc1C)C2
954936,CHEMBL1669018,1067887,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)Cc4ccccc4OC)CC3)cc1C)C2
954942,CHEMBL1669024,1067893,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4ccc(F)cc4)CC3)cc1C)C2
954943,CHEMBL1669025,1067894,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4cccc(Cl)c4Cl)CC3)cc1C)C2
954944,CHEMBL1669026,1067895,,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC3(NC(=O)NS(=O)(=O)c4c(C)cccc4C)CC3)cc1C)C2
955451,CHEMBL1669531,1068502,,O=C(N[C@H]1CCC[C@@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1Cl
956143,CHEMBL1672327,1069547,,CN1CCC(Oc2ccc(Nc3cc(-c4cnc(N)nc4)nc(N4CCOCC4)n3)cn2)CC1
956358,CHEMBL1672541,1069934,,Cc1cc(-c2cn(C(C)C)c3cc(NS(C)(=O)=O)ccc23)ccc1C#N
956362,CHEMBL1672545,1069940,,CC(C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21
956363,CHEMBL1672546,1069941,,COc1cc(-c2cn(C(C)C)c3cc(NS(C)(=O)=O)ccc23)ccc1C#N
956364,CHEMBL1672547,1069942,,CC(C)n1cc(-c2ccc(C#N)c(F)c2)c2ccc(NS(C)(=O)=O)cc21
956365,CHEMBL1672548,1069943,,CC[C@H](C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21
956366,CHEMBL1672549,1069944,,CC[C@@H](C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21
956404,CHEMBL1672587,1069987,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCC/C=C/c1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956405,CHEMBL1672588,1069988,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)OCCC/C=C/c1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956406,CHEMBL1672589,1069989,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)OCCCCCc1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956407,CHEMBL1672590,1069990,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCC1)NC(=O)OCCC/C=C/c1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956408,CHEMBL1672591,1069991,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCC1)NC(=O)OCCCCCc1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956409,CHEMBL1672592,1069992,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1Cc3ccccc3C1)NC(=O)OCCC/C=C/c1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956413,CHEMBL1672596,1069996,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCOCC1)NC(=O)OCCC/C=C/c1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956415,CHEMBL1672598,1069999,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCCCc1cc(Br)c3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956416,CHEMBL1671868,1070000,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCCCc1cc(I)c3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956417,CHEMBL1672599,1070001,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCCCc1cc(OC)c3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956418,CHEMBL1672600,1070002,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCCCc1cc(OCC)c3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956419,CHEMBL1672601,1070003,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCCCc1cc(CC)c3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956420,CHEMBL1672602,1070004,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCCCc1cc(SC)c3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
956424,CHEMBL1672606,1070008,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCCCc1cc3c(nccc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
956426,CHEMBL1672608,1070010,,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCC1)NC(=O)OCCCCCc1cc3c(nccc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
956754,CHEMBL1672934,1070441,,C[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccc(C2S/C(=N\c3cccc(F)c3)N(Cc3ccccn3)C2=O)cc1
956794,CHEMBL1672974,1070487,,N#Cc1ccc(N(Cc2ccccc2)n2cnnc2)cc1-c1ccc(OS(N)(=O)=O)cc1
956795,CHEMBL1672975,1070488,,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1-c1ccc(OS(N)(=O)=O)cc1
956796,CHEMBL1672976,1070489,,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1-c1ccccc1
956800,CHEMBL1672980,1070493,,COc1ccc(-c2cc(N(Cc3ccc(OS(N)(=O)=O)cc3)n3cnnc3)ccc2C#N)cc1
956801,CHEMBL1672981,1070494,,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1-c1ccc(F)cc1
956802,CHEMBL1672982,1070495,,N#Cc1ccc(-c2cc(N(Cc3ccc(OS(N)(=O)=O)cc3)n3cnnc3)ccc2C#N)cc1
956940,CHEMBL1673136,1070775,,CCOC(=O)c1c(C)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-]
956943,CHEMBL1673139,1070779,,Cc1c(C(=O)OCc2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-]
957718,CHEMBL1682419,1072466,,Cc1cc(-c2cccc3cc[nH]c23)c(F)c2c1NC(C)(C)[C@H](O)[C@H]2C
957724,CHEMBL1682425,1072472,,Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/OC(C)(C)C)c2c1NC(C)(C)[C@H](O)[C@H]2C
957725,CHEMBL1682426,1072473,,Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/OCc2ccccc2)c2c1NC(C)(C)[C@H](O)[C@H]2C
957727,CHEMBL1682428,1072475,,Cc1cc(-c2cccc3cc[nH]c23)c(/C=C/C#N)c2c1NC(C)(C)[C@H](O)[C@H]2C
