,compound_id,cell_id,active
135346,197189,539,-1
135347,196357,539,-1
135348,196515,539,-1
135349,197087,539,-1
135350,196021,539,-1
135351,197208,539,-1
135352,197188,539,-1
135353,196514,539,-1
135354,196512,539,-1
135355,196055,539,-1
135356,196056,539,-1
135357,196479,539,-1
135793,240787,522,-1
136274,57406,522,-1
136275,57444,522,-1
138337,199876,522,-1
138338,199420,522,-1
138339,199635,522,-1
139070,48619,537,-1
139083,48065,537,-1
139749,149444,522,-1
139750,149104,522,-1
140447,85791,537,-1
140514,129675,537,-1
140515,129373,537,-1
140516,128675,537,-1
140517,129555,537,-1
140518,129112,537,-1
140519,130133,537,-1
140520,128836,537,-1
140521,130284,537,-1
140522,129348,537,-1
140523,1387515,537,-1
140524,130209,537,-1
140525,130064,537,-1
140526,130248,537,-1
140528,129517,537,-1
140530,130099,537,-1
141366,195174,522,-1
141453,189765,687,-1
141454,189910,687,-1
141485,185099,687,-1
141548,251176,583,-1
141549,251500,583,-1
141550,251501,583,-1
141551,251196,583,-1
141707,283393,537,-1
141708,283394,537,-1
141709,283938,537,-1
141711,55566,537,-1
142220,277448,522,-1
142228,293642,522,-1
142651,261319,522,-1
142652,260665,522,-1
142653,260880,522,-1
142654,261214,522,-1
142719,115162,499,-1
142749,269191,499,-1
142988,99826,522,-1
142989,100125,522,-1
142990,100963,522,-1
142991,99808,522,-1
142992,100962,522,-1
142993,99860,522,-1
142994,100744,522,-1
142995,100836,522,-1
142996,100138,522,-1
142997,100233,522,-1
142998,100957,522,-1
142999,99856,522,-1
143097,17252,522,-1
143098,17348,522,-1
143130,7411,522,-1
143131,7520,522,-1
143132,7412,522,-1
143133,7511,522,-1
143134,7143,522,-1
144313,112087,522,-1
144314,112121,522,-1
144315,112112,522,-1
144316,112147,522,-1
145310,404631,538,-1
145346,36134,538,-1
145347,35681,538,-1
145348,1387261,538,-1
145349,1387264,538,-1
145350,1386736,538,-1
145351,35033,538,-1
145352,1386738,538,-1
145353,1387260,538,-1
145354,35595,538,-1
145355,35753,538,-1
145356,1386741,538,-1
146541,231290,422,-1
146542,231642,422,-1
146543,231291,422,-1
146658,1383648,585,-1
146660,519602,585,-1
146662,255804,585,-1
146667,256640,585,-1
146668,256084,585,-1
146669,256116,585,-1
146670,1383647,585,-1
146671,256179,585,-1
146672,256504,585,-1
146673,256599,585,-1
146674,256506,585,-1
146698,118159,585,-1
146699,118955,585,-1
146700,118986,585,-1
146736,55611,585,-1
146738,55819,585,-1
146881,1543229,538,-1
146883,1543228,538,-1
146998,94266,522,-1
147324,15335,754,-1
147494,230752,782,-1
147495,230734,782,-1
147496,230726,782,-1
148072,145090,156,-1
148073,145133,156,-1
148152,249567,522,-1
148731,282882,517,-1
148732,282883,517,-1
148733,283938,517,-1
148870,188840,539,-1
149396,24914,590,-1
149397,24321,590,-1
149827,365538,539,-1
149837,42453,539,-1
149838,41485,539,-1
149839,8220,539,-1
149840,41813,539,-1
149841,8326,539,-1
149842,8323,539,-1
150488,67766,577,-1
150489,68570,577,-1
150490,67691,577,-1
150491,68672,577,-1
151667,47770,722,-1
151726,104127,449,-1
151727,103565,449,-1
151728,103733,449,-1
151729,104061,449,-1
151730,104304,449,-1
151731,103541,449,-1
151732,103708,449,-1
151733,103564,449,-1
151734,103734,449,-1
151743,58112,722,-1
151744,58113,722,-1
151835,274321,449,-1
151836,274520,449,-1
151837,274147,449,-1
151838,274234,449,-1
151839,274345,449,-1
151840,274376,449,-1
151973,122463,722,-1
151974,121922,722,-1
152030,121590,722,-1
157050,1324,26,-1
157059,1365,201,-1
157060,1324,201,-1
157096,55507,691,-1
157097,56985,691,-1
157098,55586,691,-1
157099,56466,691,-1
157100,56346,691,-1
157101,56382,691,-1
157102,55508,691,-1
157103,676508,691,-1
157104,676521,691,-1
157105,55641,691,-1
157106,676534,691,-1
157107,676528,691,-1
157108,676529,691,-1
157109,676501,691,-1
157110,56345,691,-1
157111,676503,691,-1
157112,56098,691,-1
157113,676525,691,-1
157114,56309,691,-1
157115,1122450,691,-1
157116,56881,691,-1
159185,279710,449,-1
159186,280214,449,-1
159187,279604,449,-1
159263,114883,485,-1
159553,94780,442,-1
162228,67974,676,-1
162229,67873,676,-1
162230,67941,676,-1
162231,67896,676,-1
162232,67418,676,-1
162233,67914,676,-1
162392,1798,600,-1
162393,2015,600,-1
162468,1367969,27,-1
162990,16881,281,-1
162991,36134,281,-1
162992,35681,281,-1
162993,1387261,281,-1
162994,1387264,281,-1
162995,1386736,281,-1
162996,35033,281,-1
162997,1386738,281,-1
162998,1387260,281,-1
162999,35595,281,-1
163000,35753,281,-1
163001,1386741,281,-1
163176,165636,723,-1
163177,165838,723,-1
163197,197012,723,-1
163274,227456,723,-1
163275,227038,723,-1
163308,226718,723,-1
163309,227065,723,-1
163310,227106,723,-1
163321,230071,723,-1
163322,229548,723,-1
163323,229631,723,-1
163343,57413,723,-1
163345,57480,723,-1
163346,57394,723,-1
163461,262023,723,-1
163472,262961,723,-1
163497,262206,723,-1
163549,186979,723,-1
163663,277599,723,-1
163664,1382633,723,-1
163665,276794,723,-1
163666,1382751,723,-1
163725,225573,723,-1
163726,224909,723,-1
163727,224873,723,-1
163728,224559,723,-1
163729,224558,723,-1
163730,225295,723,-1
163731,225354,723,-1
163732,224556,723,-1
164054,269228,723,-1
164055,270169,723,-1
164056,269400,723,-1
164057,268923,723,-1
164058,269694,723,-1
164059,268991,723,-1
164060,269382,723,-1
164220,269191,723,-1
164536,83300,541,-1
164840,25965,676,-1
164841,26343,676,-1
164842,26282,676,-1
164843,26283,676,-1
164844,26345,676,-1
164866,2249,676,-1
164867,2241,676,-1
164881,425312,542,-1
165185,47620,701,-1
165318,230734,676,-1
165603,199837,547,-1
165745,52248,547,-1
166686,201510,341,-1
167143,108967,1758,-1
167204,135952,652,-1
167269,190023,531,-1
167276,189182,531,-1
167677,278908,544,-1
167678,278373,544,-1
168082,216240,1758,-1
168325,59387,565,-1
168337,59387,518,-1
168437,52844,497,-1
168438,52876,497,-1
168439,52555,497,-1
168440,51899,497,-1
168749,244434,90,-1
169560,15260,722,-1
172137,1633335,549,-1
172138,157840,549,-1
172139,157975,549,-1
172279,1546918,635,-1
172444,1633355,549,-1
172493,111195,549,-1
177119,1704189,394,-1
177126,21028,394,-1
177127,65494,394,-1
177128,21002,394,-1
177129,20446,394,-1
179233,24914,549,-1
180767,1591382,549,-1
180768,1591386,549,-1
182254,15335,525,-1
182255,15378,525,-1
182543,4729,549,-1
183176,198187,394,-1
183177,198392,394,-1
183191,103923,394,-1
183192,102959,394,-1
183193,103561,394,-1
183194,103984,394,-1
183195,66638,394,-1
183196,103577,394,-1
183197,103840,394,-1
183250,287841,491,-1
183287,72338,449,-1
183739,138436,555,-1
183740,138001,555,-1
183911,425312,555,-1
183918,85791,555,-1
183962,197737,485,-1
183963,196767,485,-1
183964,197112,485,-1
183965,197113,485,-1
184075,170986,555,-1
184076,171020,555,-1
184098,114196,555,-1
184099,113933,555,-1
184100,114051,555,-1
184101,114725,555,-1
184102,114194,555,-1
184134,41926,555,-1
184159,288745,555,-1
184419,81072,555,-1
184420,81200,555,-1
184422,81199,555,-1
184423,81278,555,-1
184424,81248,555,-1
184425,81276,555,-1
184426,81105,555,-1
184427,81679,555,-1
184428,81716,555,-1
184429,80908,555,-1
184430,80910,555,-1
184431,81111,555,-1
184433,81640,555,-1
184434,81247,555,-1
184435,81607,555,-1
184436,81073,555,-1
184500,27307,555,-1
184501,283574,555,-1
184502,283198,555,-1
185349,159170,555,-1
185362,123684,555,-1
185862,70931,1176,-1
185863,70213,1176,-1
186280,45747,1759,-1
186281,45899,1759,-1
187024,183209,702,-1
187025,182811,702,-1
187028,182842,702,-1
187029,182615,702,-1
187755,226582,1759,-1
187756,227211,1759,-1
187758,226301,1759,-1
187759,1384180,1759,-1
187761,226300,1759,-1
187762,225724,1759,-1
187764,227212,1759,-1
187765,225899,1759,-1
187766,226007,1759,-1
187835,12842,5560,-1
188488,218917,594,-1
188626,100978,407,-1
188646,101712,1015,-1
188647,101214,1015,-1
188648,100863,1015,-1
188658,101406,1015,-1
188659,100977,1015,-1
188660,101481,1015,-1
188661,101405,1015,-1
188662,101147,1015,-1
188663,712273,1015,-1
188664,100978,1015,-1
188665,101228,1015,-1
188667,101712,594,-1
188668,101214,594,-1
188669,101406,594,-1
188670,101228,594,-1
189168,101050,1015,-1
189189,101149,594,-1
189208,100978,594,-1
189422,249434,691,-1
189423,249875,691,-1
189424,250037,691,-1
189425,250034,691,-1
189426,249916,691,-1
189427,249878,691,-1
189428,249918,691,-1
189429,250002,691,-1
189430,249463,691,-1
189431,249464,691,-1
189432,250035,691,-1
189433,249880,691,-1
190069,137156,489,-1
190070,144389,489,-1
190071,144615,489,-1
190108,92602,321,-1
190109,92692,321,-1
190110,92802,321,-1
190111,92673,321,-1
190112,92618,321,-1
190113,92710,321,-1
190114,18397,321,-1
190115,92683,321,-1
190116,92654,321,-1
190117,92605,321,-1
190118,92693,321,-1
190238,4531,1759,-1
190262,5206,1759,-1
190407,224155,660,-1
190408,223634,660,-1
190409,223826,660,-1
190410,223627,660,-1
190540,1631713,660,-1
190541,1631715,660,-1
190542,372567,660,-1
190543,365284,660,-1
190750,1799081,660,-1
190833,37482,662,-1
190834,37447,662,-1
190849,251570,662,-1
191001,217255,702,-1
191040,35552,702,-1
191054,1387332,702,-1
191164,70826,527,-1
191165,70931,527,-1
191166,70213,527,-1
191167,70820,527,-1
191179,269191,1178,-1
191416,55566,741,-1
191580,191389,75,-1
191581,191420,75,-1
191582,190813,75,-1
191583,191387,75,-1
191584,190806,75,-1
191585,190779,75,-1
191586,190778,75,-1
191587,190872,75,-1
191766,158898,337,-1
191986,273688,5593,-1
191988,273945,5593,-1
191989,273685,5593,-1
192047,137771,395,-1
192048,137228,395,-1
192049,137773,395,-1
192050,137226,395,-1
192051,137772,395,-1
192052,137229,395,-1
192053,137734,395,-1
192055,137224,395,-1
192056,137223,395,-1
192057,137227,395,-1
192058,137225,395,-1
192059,1544441,395,-1
192099,13101,5593,-1
192368,88395,395,-1
192369,88367,395,-1
192370,165739,395,-1
192371,87884,395,-1
192890,67766,624,-1
192891,68570,624,-1
192892,67691,624,-1
192893,68672,624,-1
193615,5105,5593,-1
193809,188747,395,-1
194600,1358844,42,-1
194601,1358693,42,-1
194602,1358814,42,-1
194603,248021,42,-1
194604,1358798,42,-1
194605,1358685,42,-1
194729,96396,407,-1
194730,96685,407,-1
194745,97176,442,-1
194746,97175,442,-1
194747,96685,442,-1
194960,151543,407,-1
195957,269637,757,-1
196034,269637,248,-1
196605,63536,233,-1
196635,14440,235,-1
196868,63672,471,-1
196911,210664,471,-1
196955,199867,471,-1
197176,132687,471,-1
197177,200467,471,-1
197179,200440,471,-1
197181,199895,471,-1
197182,199927,471,-1
197237,201510,471,-1
197819,1544184,5593,-1
197820,1544207,5593,-1
197821,1546344,5593,-1
197822,1544202,5593,-1
197823,1157666,5593,-1
197824,1544212,5593,-1
197825,1544210,5593,-1
197826,1544203,5593,-1
197827,1544204,5593,-1
197828,1544185,5593,-1
197829,297956,5593,-1
197853,85825,730,-1
197990,150094,748,-1
198168,641555,749,-1
198579,109312,439,-1
198607,86892,751,-1
198608,86977,751,-1
198609,87076,751,-1
198610,445992,751,-1
198622,62905,751,-1
198683,203424,773,-1
198684,203495,773,-1
199123,283393,305,-1
199124,283394,305,-1
199125,283938,305,-1
199262,234323,753,-1
199263,234324,753,-1
199264,234364,753,-1
199265,234322,753,-1
199266,234718,753,-1
199267,234825,753,-1
199268,234717,753,-1
199403,283574,754,-1
199404,283198,754,-1
199485,269569,773,-1
199486,269191,773,-1
199624,286774,773,-1
199625,288782,773,-1
199653,1627562,773,-1
199654,179290,773,-1
199655,179701,773,-1
199656,179341,773,-1
199817,1627246,773,-1
199818,179307,773,-1
199819,179340,773,-1
199820,1627249,773,-1
199821,1627721,773,-1
199822,179692,773,-1
199823,1627243,773,-1
199824,179719,773,-1
199825,1627572,773,-1
200113,283574,246,-1
200114,283198,246,-1
200123,159170,751,-1
200156,210664,755,-1
200176,145176,531,-1
200177,145189,531,-1
200178,144634,531,-1
201127,155065,439,-1
201128,155121,439,-1
202231,234323,757,-1
202232,234324,757,-1
202233,234322,757,-1
202234,234718,757,-1
202235,234825,757,-1
202236,234717,757,-1
202292,269099,757,-1
202293,268926,757,-1
202294,268841,757,-1
202295,268967,757,-1
202334,40977,5593,-1
202335,39980,5593,-1
202336,40353,5593,-1
202337,41052,5593,-1
202357,84429,5593,-1
202378,295875,5593,-1
203174,207806,653,-1
203200,1384896,653,-1
203201,208266,653,-1
203202,207768,653,-1
203203,208098,653,-1
203204,208230,653,-1
203777,254540,799,-1
203778,254034,799,-1
204096,138436,704,-1
204097,138001,704,-1
204516,1544083,449,-1
204736,246324,704,-1
205284,83325,594,-1
205285,83300,594,-1
205666,191389,768,-1
205667,191420,768,-1
205668,190813,768,-1
205669,191387,768,-1
205670,190806,768,-1
205671,190778,768,-1
205672,190904,768,-1
205683,48572,1015,-1
205855,66053,559,-1
205937,151425,559,-1
205938,151874,559,-1
205939,151875,559,-1
205969,160675,559,-1
206037,109024,559,-1
206038,109048,559,-1
206046,108766,559,-1
206047,108104,559,-1
206114,223649,723,-1
206115,223368,723,-1
206116,222966,723,-1
206117,222910,723,-1
206539,369179,574,-1
206540,252568,574,-1
206541,252443,574,-1
206542,252763,574,-1
206543,308917,574,-1
206552,110772,574,-1
206823,47581,594,-1
206834,48191,594,-1
206837,48129,594,-1
206889,138001,594,-1
206891,138436,594,-1
207238,135205,574,-1
207239,699563,574,-1
209180,216107,449,-1
209702,139603,721,-1
209705,374673,478,-1
209814,129129,726,-1
209815,130075,726,-1
209816,130114,726,-1
209817,130825,726,-1
209818,129295,726,-1
209819,130000,726,-1
209820,130792,726,-1
209821,129130,726,-1
209822,130826,726,-1
209823,129981,726,-1
209824,129955,726,-1
209825,130089,726,-1
209826,129954,726,-1
209827,129944,726,-1
209828,129131,726,-1
210266,138436,273,-1
210267,138001,273,-1
210329,63539,273,-1
210330,63555,273,-1
210331,63504,273,-1
210416,138436,560,-1
210417,138001,560,-1
210457,231802,560,-1
210458,232790,560,-1
210459,231828,560,-1
210460,255124,560,-1
210715,608519,379,-1
210834,274741,125,-1
210835,274825,125,-1
211139,192102,560,-1
211173,70931,379,-1
211253,54289,379,-1
211261,54738,379,-1
211305,201510,657,-1
211338,127016,381,-1
211339,71017,381,-1
211340,71066,381,-1
211341,177478,381,-1
211342,71063,381,-1
211343,126883,381,-1
211597,1797,657,-1
211598,1908,657,-1
212665,181307,1759,-1
212666,181582,1759,-1
212758,1627185,722,-1
212808,65494,496,-1
212809,107119,496,-1
213319,60248,503,-1
213320,60186,503,-1
213321,59915,503,-1
213423,18696,603,-1
213424,18735,603,-1
213425,18607,603,-1
213426,18678,603,-1
213427,18724,603,-1
213428,18738,603,-1
213429,18661,603,-1
213430,18839,603,-1
213431,18526,603,-1
213432,18535,603,-1
213433,18568,603,-1
213434,18748,603,-1
213435,18736,603,-1
213436,18527,603,-1
213437,18619,603,-1
213438,18697,603,-1
213713,185390,496,-1
213714,184770,496,-1
213715,184771,496,-1
213716,185391,496,-1
213717,185154,496,-1
213718,78197,496,-1
216549,18250,661,-1
216691,6282,473,-1
216772,552520,442,-1
216796,227344,308,-1
218145,292868,496,-1
218146,295098,496,-1
218147,51119,496,-1
218148,295353,496,-1
218862,283393,382,-1
218863,282883,382,-1
218864,283351,382,-1
218865,283938,382,-1
219861,245223,496,-1
220086,40899,603,-1
220087,4991,603,-1
220088,40095,603,-1
220165,173642,449,-1
220166,173531,449,-1
220167,173522,449,-1
220168,173562,449,-1
220169,173808,449,-1
220789,249582,722,-1
220790,249101,722,-1
220791,249696,722,-1
220792,249737,722,-1
220793,249102,722,-1
221542,61122,439,-1
221543,61313,439,-1
221754,234323,411,-1
221755,234324,411,-1
221756,234364,411,-1
221757,234322,411,-1
221758,234718,411,-1
221759,234825,411,-1
221760,234717,411,-1
221887,236746,575,-1
221897,236616,575,-1
221902,237063,575,-1
222576,191389,13,-1
222577,191420,13,-1
222578,190813,13,-1
222579,191387,13,-1
222580,190806,13,-1
222581,190779,13,-1
222582,190778,13,-1
222583,190872,13,-1
222773,140255,503,-1
222774,140592,503,-1
222775,141151,503,-1
222776,141170,503,-1
222777,290485,503,-1
222778,290492,503,-1
222837,63341,1726,-1
222838,63376,1726,-1
222839,62845,1726,-1
222934,148158,1726,-1
223257,48475,449,-1
223270,48465,449,-1
223271,1385595,449,-1
223740,103884,449,-1
223741,103885,449,-1
226419,232118,266,-1
226793,91662,449,-1
226794,91782,449,-1
226795,92173,449,-1
226796,91668,449,-1
226797,91531,449,-1
226798,91290,449,-1
226799,91917,449,-1
226842,92218,351,-1
226843,91318,351,-1
226844,91663,351,-1
226845,91727,351,-1
226847,91639,351,-1
226848,91662,351,-1
226849,91641,351,-1
226850,92295,351,-1
226851,91753,351,-1
226852,91531,351,-1
226853,91290,351,-1
226854,91741,351,-1
226855,92056,351,-1
226856,91752,351,-1
226857,91638,351,-1
226862,92104,351,-1
226863,92032,351,-1
226864,91782,351,-1
226865,92214,351,-1
226866,91779,351,-1
226867,92173,351,-1
226868,91668,351,-1
226869,92066,351,-1
226870,91917,351,-1
226871,92217,351,-1
226872,92234,351,-1
226873,92101,351,-1
227306,44548,5593,-1
227309,44588,5593,-1
227313,44509,5593,-1
227316,44928,5593,-1
227319,44929,5593,-1
236954,308247,723,-1
237031,318032,652,-1
237062,308489,723,-1
237063,308063,723,-1
237064,308172,723,-1
237065,308115,723,-1
237066,308230,723,-1
237067,308184,723,-1
237119,112963,722,-1
237120,321294,722,-1
237121,321636,722,-1
237122,323265,722,-1
237321,572853,673,-1
237394,609809,449,-1
237395,1385324,449,-1
237444,320354,1758,-1
237445,320355,1758,-1
237446,320455,1758,-1
238157,307308,449,-1
238158,307039,449,-1
238676,364520,485,-1
239002,310267,559,-1
239003,310208,559,-1
239004,310032,559,-1
239005,309978,559,-1
239006,310002,559,-1
239007,310079,559,-1
239008,310134,559,-1
239009,310084,559,-1
239010,310151,559,-1
239011,310235,559,-1
239012,310175,559,-1
239013,310176,559,-1
239014,310268,559,-1
239016,310033,559,-1
239017,309983,559,-1
239018,309943,559,-1
239019,310118,559,-1
239020,310060,559,-1
239107,296385,449,-1
239108,296389,449,-1
239109,296403,449,-1
239110,296406,449,-1
239111,296419,449,-1
239112,296420,449,-1
239285,503072,649,-1
239311,304829,1759,-1
239416,40702,1759,-1
239484,320765,330,-1
239489,255904,330,-1
239885,296385,723,-1
239886,296389,723,-1
239887,296403,723,-1
239888,296406,723,-1
239889,296419,723,-1
239890,296420,723,-1
239900,319038,649,-1
240078,304421,449,-1
240085,304493,449,-1
240086,304509,449,-1
240105,1627397,722,-1
240106,1627388,722,-1
240107,1627649,722,-1
240108,1627378,722,-1
240109,1627401,722,-1
240110,1627662,722,-1
240111,1627655,722,-1
240112,1627398,722,-1
240113,1627653,722,-1
240117,310830,308,-1
240134,311418,722,-1
240135,311600,722,-1
240136,311676,722,-1
240137,311555,722,-1
