cell_id,id_compuestos_actividad_positiva
771,"[2214, 3859, 5295, 6914, 8062, 11212, 15149, 27626, 27638, 58224, 75386, 144940, 152995, 161178, 189291, 189514, 189548, 208291, 223042, 309681, 309713, 309748, 309815, 309888, 309899, 318474, 329758, 365281, 374212, 407896, 433015, 442943, 496858, 496859, 496926, 496974, 497029, 508470, 572853, 582578, 615807, 701437, 705088, 1064367, 1164986, 1164988, 1166032, 1279458, 1279538, 1279541, 1279544, 1279546, 1279547, 1279548, 1279549, 1279550, 1279551, 1279552, 1279553, 1279789, 1332788, 1332791, 1332792, 1332794, 1332798, 1332799, 1332800, 1346665, 1346669, 1376110, 1408997, 1439590, 1439591, 1441803, 1441804, 1441806, 1444604, 1780411, 1785562, 1785563, 1785564, 1785580, 1785581, 1785582, 1785584, 1785585, 1785586, 1785682, 1785687, 1796568, 1796573, 1796575, 1796576, 1796577, 1796578, 1796581, 1796582, 1796583, 1796600, 1841458, 2059673, 2059675, 2146740, 2161414, 2190269, 2341894, 2347692, 2347944, 2348259, 2350312, 2363591, 2366634, 2368346, 2368853, 2371273, 2378178, 2388929, 2394425, 2396097, 2397100, 2401436, 2402903, 2410522, 2410744, 2414932, 2415342, 2420254, 2437164, 2442562, 2446770, 2453676, 2454841, 2462476]"
773,"[5295, 8062, 13590, 19922, 54662, 106755, 106802, 187372, 1143686, 1162997, 1826902, 2425645]"
776,"[71516, 1927101, 2021521]"
778,"[5105, 360948, 465506, 498733, 624734, 624736, 1562417, 1562419, 1576463, 1838877]"
779,"[12588, 12911, 142808, 1971181, 1971182, 1971183, 1971184, 1971185, 1971186, 1971187, 2079930, 2207809]"
782,"[5284, 5295, 8062, 75901, 142808, 334592, 418820, 479995, 1143686, 1294151, 1782742, 1954174, 2162665, 2321925, 2332530]"
783,[11501]
784,"[5105, 152995, 334592, 1927101]"
785,[5295]
786,"[1413, 4504, 4775, 5105, 5295, 6614, 7343, 7427, 8062, 8632, 11501, 12588, 14440, 17283, 18841, 19101, 22404, 22653, 22664, 22689, 22693, 22733, 23003, 23048, 23721, 23987, 24432, 24642, 31543, 31738, 35874, 37587, 37647, 37938, 38089, 38114, 38115, 38349, 38624, 38625, 39291, 39305, 39345, 39346, 39480, 39723, 40028, 40029, 40030, 40518, 40519, 41906, 42304, 43323, 43838, 44378, 50068, 50153, 50219, 50254, 50593, 50595, 50908, 50944, 51896, 51929, 51979, 52696, 54662, 54712, 55671, 58359, 61315, 63535, 64671, 69890, 71516, 75146, 75194, 75286, 75901, 78759, 81083, 84295, 90393, 95663, 102283, 103903, 105171, 106755, 106802, 106996, 107508, 108296, 108327, 108462, 108902, 108946, 112162, 112277, 112366, 112777, 115841, 118719, 119029, 119030, 121457, 124762, 124792, 125033, 125367, 125429, 125575, 130909, 138149, 140626, 142808, 143047, 143048, 143050, 143287, 144554, 150774, 151991, 152441, 152443, 152709, 152710, 152886, 152887, 152957, 152995, 153002, 153013, 153045, 153176, 153369, 153444, 153446, 153482, 153505, 153506, 153608, 153625, 153626, 153661, 157696, 157699, 157819, 157821, 158055, 158056, 161178, 168418, 169216, 171447, 173051, 173052, 173173, 183934, 187372, 188699, 188773, 188804, 188863, 188956, 189109, 189110, 190119, 194337, 202595, 202771, 209697, 209800, 209911, 209923, 209966, 210075, 210076, 210191, 210192, 210300, 210316, 210319, 210339, 210341, 210454, 210505, 210517, 210720, 214602, 214603, 219568, 220438, 242287, 244770, 244771, 245726, 246935, 250427, 251777, 253443, 255474, 255894, 256904, 257023, 257736, 258450, 259324, 259355, 260718, 268375, 268473, 268526, 268993, 269117, 280181, 283420, 285786, 287231, 291459, 291953, 307667, 312426, 313194, 313347, 313536, 313563, 313565, 313728, 318698, 322803, 334592, 335273, 344591, 345080, 356083, 356248, 360430, 360449, 360511, 360538, 361088, 361102, 363803, 365103, 369737, 370502, 373381, 379059, 379063, 380372, 382446, 383065, 385754, 387080, 391986, 394234, 415834, 421386, 425140, 425249, 425283, 429181, 433807, 435890, 441041, 441160, 442943, 443901, 443988, 446301, 453228, 453839, 453840, 453919, 453920, 453922, 454022, 454023, 456066, 456069, 458543, 461993, 463083, 463131, 465123, 473453, 481621, 488014, 493100, 499753, 499979, 500098, 505366, 506014, 508470, 523099, 523878, 546579, 547941, 548004, 548329, 552399, 554594, 556158, 556320, 556326, 560078, 563355, 566763, 569664, 571688, 575521, 575545, 579410, 579417, 579419, 579433, 579437, 579438, 579453, 579454, 579505, 579513, 579824, 581042, 581259, 581283, 581285, 584183, 586705, 593256, 594270, 598111, 608320, 612045, 612046, 612049, 619831, 625898, 649926, 649946, 663824, 668976, 677265, 704116, 704286, 711399, 946146, 984121, 1038289, 1060042, 1060045, 1060057, 1064110, 1064901, 1064902, 1064903, 1064904, 1064905, 1073669, 1083052, 1086372, 1087199, 1088506, 1090888, 1092090, 1098478, 1099446, 1103372, 1107252, 1107730, 1107750, 1107959, 1108578, 1109075, 1111689, 1116150, 1143718, 1145985, 1148287, 1153670, 1157701, 1158701, 1158702, 1158705, 1158717, 1158718, 1158878, 1161792, 1163594, 1163596, 1164088, 1164230, 1164231, 1164330, 1164331, 1164401, 1179716, 1179978, 1180204, 1180722, 1246861, 1264836, 1269668, 1271399, 1271401, 1271402, 1278358, 1278361, 1278363, 1278365, 1278370, 1280564, 1280565, 1280566, 1280567, 1285712, 1285813, 1285819, 1286293, 1286484, 1286643, 1286909, 1287033, 1287061, 1287108, 1287225, 1287265, 1287275, 1287276, 1287429, 1287622, 1287679, 1287753, 1287962, 1289342, 1289353, 1289912, 1290155, 1290389, 1290649, 1290787, 1290807, 1290847, 1290936, 1291133, 1291336, 1291500, 1291657, 1291995, 1292283, 1292802, 1293010, 1293157, 1293234, 1293346, 1293492, 1294066, 1294151, 1294244, 1294351, 1294355, 1294403, 1294593, 1294670, 1294858, 1295439, 1295661, 1295686, 1295834, 1295853, 1295887, 1296304, 1296423, 1296502, 1296631, 1296688, 1296706, 1296758, 1296768, 1296813, 1296842, 1297708, 1297777, 1298211, 1298337, 1298711, 1299053, 1299317, 1299463, 1299464, 1299727, 1299769, 1299800, 1300118, 1300358, 1300693, 1300758, 1300863, 1301082, 1301257, 1301259, 1301616, 1302079, 1302269, 1302843, 1302980, 1303201, 1303592, 1303658, 1303659, 1303713, 1303752, 1304061, 1304124, 1304693, 1304788, 1304857, 1305235, 1305249, 1305431, 1305509, 1306213, 1306331, 1307005, 1307250, 1307782, 1307785, 1307871, 1308005, 1308050, 1308390, 1308838, 1308993, 1309246, 1309280, 1309727, 1309855, 1309876, 1310051, 1310335, 1310423, 1310740, 1310870, 1311072, 1311392, 1311461, 1311764, 1311949, 1312023, 1312119, 1312278, 1312382, 1312410, 1312508, 1312854, 1312910, 1313258, 1313365, 1313435, 1313858, 1314617, 1314857, 1315162, 1315293, 1315705, 1315800, 1316187, 1316544, 1316609, 1316771, 1316857, 1317044, 1317326, 1317747, 1317809, 1318090, 1318664, 1319180, 1320186, 1320272, 1320302, 1320792, 1320933, 1320986, 1321181, 1321190, 1321371, 1321380, 1321465, 1321515, 1322470, 1322547, 1322737, 1322799, 1322890, 1322926, 1323540, 1323803, 1323819, 1323861, 1324154, 1324161, 1324918, 1325129, 1325138, 1325501, 1325601, 1325675, 1325878, 1326321, 1326750, 1327125, 1327396, 1327560, 1327607, 1327626, 1328221, 1328332, 1331158, 1332908, 1348359, 1360856, 1360865, 1376145, 1417824, 1417905, 1417930, 1417934, 1423820, 1430093, 1430095, 1430096, 1441820, 1441821, 1444204, 1447355, 1447356, 1503737, 1512419, 1520851, 1521647, 1521650, 1521655, 1548207, 1548216, 1548233, 1548271, 1548286, 1548291, 1548292, 1548301, 1548319, 1548353, 1548367, 1548368, 1548375, 1548376, 1548378, 1548387, 1548435, 1548569, 1548571, 1548572, 1548580, 1548585, 1548589, 1548594, 1548772, 1548774, 1548937, 1548944, 1549000, 1549052, 1549119, 1549143, 1549300, 1549318, 1549324, 1549346, 1549366, 1549368, 1549384, 1549443, 1549460, 1549585, 1549586, 1549628, 1559119, 1559120, 1564781, 1575925, 1580607, 1581043, 1590662, 1593192, 1603530, 1606547, 1606557, 1613548, 1614499, 1616076, 1623452, 1623546, 1626622, 1626623, 1626628, 1626631, 1626637, 1626640, 1626641, 1626648, 1626649, 1626650, 1626655, 1626656, 1626659, 1626660, 1626662, 1626663, 1626665, 1626668, 1704201, 1704202, 1724453, 1724463, 1724467, 1724470, 1724471, 1724480, 1724481, 1724482, 1724483, 1726441, 1778984, 1782715, 1782718, 1790548, 1794481, 1796905, 1822126, 1833739, 1835150, 1835153, 1835814, 1835817, 1837830, 1844770, 1927101, 1948313, 1948315, 1948316, 1951155, 1967294, 2039007, 2092183, 2099141, 2099490, 2099729, 2099861, 2100247, 2100819, 2104582, 2107536, 2107934, 2107948, 2108012, 2108565, 2113996, 2115780, 2116561, 2121787, 2122044, 2123198, 2132533, 2132553, 2133618, 2137192, 2139235, 2141576, 2141593, 2142206, 2144404, 2146105, 2146314, 2152536, 2155711, 2155886, 2156687, 2160276, 2161337, 2161767, 2162665, 2163888, 2164405, 2164438, 2167362, 2168053, 2169694, 2170033, 2171059, 2172661, 2173612, 2179749, 2181849, 2182095, 2184227, 2189182, 2193550, 2194153, 2196289, 2200151, 2205879, 2206460, 2211775, 2214509, 2215072, 2222050, 2222359, 2227284, 2233994, 2236365, 2240309, 2247704, 2247865, 2249115, 2249137, 2249486, 2249740, 2249947, 2249967, 2250159, 2251317, 2251390, 2252221, 2253411, 2253506, 2254398, 2254903, 2263602, 2264434, 2265131, 2266798, 2267001, 2270104, 2270754, 2276395, 2276419, 2276439, 2276955, 2276987, 2280305, 2284852, 2285831, 2286927, 2292269, 2293119, 2293417, 2294264, 2296597, 2297516, 2301902, 2307040, 2308644, 2310018, 2314762, 2315300, 2318005, 2321271, 2342934, 2343474, 2346010, 2347503, 2347531, 2348206, 2348484, 2354550, 2355370, 2355461, 2355993, 2356839, 2359000, 2360442, 2361248, 2362620, 2363437, 2365469, 2366816, 2371620, 2374860, 2377764, 2380195, 2380263, 2381108, 2382560, 2387290, 2388694, 2390100, 2394469, 2395626, 2401050, 2402815, 2405137, 2412550, 2415329, 2431039, 2435499, 2437036, 2448077, 2476876, 2477843, 2483276]"
787,"[8632, 10057, 10103, 35874, 41578, 47621, 48039, 48129, 48191, 50219, 50254, 51929, 52696, 103903, 108462, 152995, 153013, 158741, 187372, 188699, 188773, 188804, 188956, 189109, 189110, 190119, 251777, 255207, 257023, 259324, 322803, 335273, 366779, 419508, 421386, 429181, 443413, 443901, 461631, 463083, 481621, 499753, 499979, 500098, 505366, 508470, 563355, 586705, 624736, 675133, 946146, 1064110, 1064111, 1086372, 1087199, 1092090, 1109597, 1111233, 1116150, 1141160, 1180722, 1285861, 1286293, 1287033, 1287265, 1287276, 1287403, 1287429, 1287727, 1289001, 1290155, 1290847, 1290936, 1291336, 1291995, 1292283, 1293346, 1295686, 1295834, 1295962, 1296631, 1296706, 1297708, 1298220, 1298337, 1298709, 1298711, 1298762, 1298785, 1299317, 1300693, 1300758, 1301259, 1302079, 1302269, 1302843, 1303201, 1303782, 1303994, 1305509, 1306213, 1306714, 1307005, 1307785, 1307871, 1308005, 1308902, 1308993, 1309280, 1309321, 1309876, 1310051, 1311392, 1312023, 1312277, 1312410, 1313323, 1314857, 1315705, 1315730, 1315800, 1316187, 1316619, 1317447, 1317747, 1318090, 1318392, 1320186, 1320272, 1320302, 1320792, 1320933, 1321380, 1321465, 1322243, 1322737, 1322799, 1322890, 1323861, 1324918, 1326321, 1328332, 1328418, 1331158, 1364050, 1417824, 1417859, 1417905, 1417930, 1548207, 1548222, 1548233, 1548257, 1548286, 1548291, 1548319, 1548353, 1548375, 1548384, 1548435, 1548555, 1548571, 1548774, 1548944, 1549052, 1549119, 1549143, 1549368, 1549443, 1549628, 1590662, 1613548, 1833739, 1835814, 1927101]"
789,"[4775, 5295, 6972, 8062, 8632, 22653, 22664, 22689, 22693, 22694, 23048, 23721, 24642, 51929, 52696, 61315, 71516, 74878, 75194, 75901, 76767, 77709, 77954, 78759, 102283, 103903, 112277, 112366, 119067, 152957, 152995, 153013, 155434, 155571, 185328, 187372, 189109, 190119, 251777, 252148, 255207, 255401, 255474, 257023, 259324, 260999, 287231, 291459, 291953, 311304, 322803, 335273, 356083, 365103, 374001, 379056, 383065, 385754, 395076, 421386, 425283, 429181, 439321, 439470, 442927, 443901, 463083, 463131, 481621, 499753, 499979, 500098, 505366, 505930, 552546, 553879, 563355, 586705, 608320, 612049, 624736, 644580, 675133, 946146, 1064110, 1064111, 1073669, 1086372, 1087199, 1090888, 1099446, 1103372, 1107750, 1109075, 1109597, 1111689, 1117047, 1141160, 1162997, 1169820, 1173235, 1180722, 1285594, 1285618, 1285780, 1285861, 1286293, 1287276, 1287429, 1289001, 1290155, 1290389, 1290847, 1290936, 1291336, 1292485, 1293147, 1293157, 1293346, 1293683, 1293850, 1294858, 1295439, 1295686, 1295834, 1296304, 1296631, 1297708, 1298709, 1299053, 1299317, 1299800, 1300118, 1300693, 1300758, 1300863, 1301082, 1301259, 1301918, 1302079, 1302269, 1303994, 1304788, 1306565, 1306714, 1306779, 1307871, 1308005, 1308393, 1308575, 1308973, 1308993, 1309025, 1310051, 1310423, 1310740, 1311764, 1311916, 1312119, 1312382, 1312813, 1313222, 1313365, 1314277, 1314617, 1315705, 1316046, 1316344, 1316531, 1317447, 1317747, 1318392, 1318923, 1320186, 1320272, 1320302, 1320792, 1320986, 1321181, 1321310, 1322142, 1322343, 1322737, 1322799, 1322890, 1323819, 1323861, 1324918, 1325501, 1326321, 1327396, 1327626, 1328332, 1328366, 1331158, 1417824, 1417905, 1548207, 1548222, 1548233, 1548271, 1548286, 1548292, 1548319, 1548338, 1548339, 1548349, 1548353, 1548368, 1548369, 1548380, 1548384, 1548445, 1548555, 1548571, 1548572, 1548956, 1549119, 1549324, 1549346, 1549368, 1587091, 1590662, 1613548, 1623546, 1726441, 1833739, 1835814, 1927101, 2060432, 2265484, 2297516, 2402815, 2411262]"
790,"[5295, 71516, 379059, 379063, 380372, 433425, 1163586, 1163588, 1163594, 1163596, 1164088, 1951155, 2058934]"
791,"[4775, 5105, 5295, 7501, 8062, 40899, 142808, 152995, 203647, 203648, 203915, 367509, 417248, 444829, 445910, 464347, 1145718, 1277747, 1277918, 1277919, 1277921, 1278068, 1278069, 1278070, 1350789, 1350791, 1617190, 1927101, 2092006, 2092015, 2217422, 2334694, 2344046, 2359024, 2377851, 2387973, 2408852, 2443013, 2450707, 2455517]"
792,"[5295, 348794]"
793,[480382]
796,"[5105, 13048, 71516, 75901, 88232, 88797, 276734, 356576, 361469, 426660, 476488, 476559, 489525, 508147, 560078, 568338, 573133, 597145, 608601, 616452, 649637, 716337, 1348359, 1927101, 1984780, 2199434, 2282524, 2288625, 2311869, 2349523, 2351055, 2351485, 2376926, 2410738, 2438832, 2447005]"
797,"[5105, 151991, 152995, 182634, 183134, 195012, 203665, 204071, 204242, 204282, 204303, 204306, 204380, 250941, 251450, 251587, 251588, 251737, 251762, 252059, 427010, 560078, 1294151, 1376145, 1927101]"
798,"[5295, 8062, 78759, 109702, 109745, 110206, 110441, 110508, 110542, 110574, 110611, 110827, 110907, 111042, 111132, 111577, 160170, 170688, 170975, 171014, 171668, 287231, 336913, 437562, 628818]"
799,"[1763, 6243, 19320, 22081, 27626, 30884, 33738, 56133, 63252, 71232, 71266, 71378, 126645, 172779, 177478, 201200, 287868, 288737, 289110, 289116, 289507, 289640, 289646, 290981, 291138, 291528, 297111, 298337, 298410, 298935, 299776, 299954, 300014, 300988, 301090, 301119, 301213, 302581, 323523, 324569, 324639, 324740, 324785, 324869, 342429, 364520, 419375, 433672, 443905, 443906, 444195, 450297, 450662, 465352, 483267, 548966, 557898, 557916, 561383, 561513, 564963, 564970, 564981, 566675, 577317, 577323, 577324, 577325, 577326, 577334, 577340, 577363, 577364, 577365, 577366, 577367, 577368, 577369, 577370, 577371, 577372, 577392, 577393, 577394, 577414, 577415, 577423, 577424, 577425, 577426, 577427, 577428, 577429, 577430, 577431, 577432, 577433, 577434, 577440, 577446, 577447, 577448, 1172546, 1172547, 1173958, 1173959, 1579422]"
800,"[5105, 13590, 75901, 151991, 152995, 182634, 183134, 183291, 204071]"
802,"[151991, 469866, 475858, 475859, 475921, 475922, 542568, 1052751, 1106721, 1148287, 1208162, 1291500, 1308346, 1346879, 1346882, 1346883, 1346886, 1927101]"
803,"[4775, 31215, 56133, 118669, 334337, 371403, 403465, 1203365, 1203406, 1203447, 1203451, 1203477, 1203551, 1203571, 1203573, 1203576, 1203610, 1203666, 1203680, 1203686, 1203731, 1203893, 1203897, 1203956, 1204007, 1204048, 1204073, 1275913, 1278318, 1278319, 1348268, 1523984, 1562898, 1562900, 1612457, 1612558, 1612559, 1612560, 1612561, 1612568, 1612572, 1612609, 1612611, 1612612, 1612613, 1612614, 1612615, 1612617, 1612620, 1612621, 1745612, 1961039]"
804,"[14805, 88232, 1444117]"
807,"[49931, 517652, 517655, 1176935, 1516461, 1516464]"
808,"[5105, 7343, 69277, 373381, 383065, 464509, 588884, 1146075, 1146076, 1146081, 1352482, 1352644, 1352650, 1569866]"
809,"[8062, 8632, 17283, 22404, 22664, 22689, 22693, 22694, 22733, 23003, 23048, 24642, 35874, 39480, 41578, 44378, 50068, 50122, 50153, 50219, 50254, 50593, 50595, 50908, 50944, 54712, 69890, 73719, 74927, 103903, 117236, 118719, 119029, 140626, 210517, 219568, 242287, 251777, 253443, 255894, 256904, 257023, 334592, 356083, 365103, 424979, 425140, 425249, 425283, 425502, 461993, 482680, 482681, 505366, 552546, 586705, 946146, 1083052, 1087199, 1088506, 1107252, 1108578, 1116150, 1151003, 1246861, 1286293, 1286484, 1287276, 1289353, 1290079, 1290155, 1290169, 1290936, 1291336, 1291995, 1292173, 1292283, 1293143, 1293157, 1293816, 1294858, 1294937, 1295686, 1296257, 1296631, 1296706, 1297777, 1298337, 1298711, 1300259, 1300758, 1301082, 1302079, 1303592, 1304061, 1304124, 1305431, 1306863, 1307005, 1308005, 1308161, 1308993, 1309876, 1310051, 1312023, 1312278, 1312508, 1312854, 1312910, 1313258, 1313462, 1315705, 1316531, 1316582, 1316694, 1317125, 1317447, 1318090, 1319180, 1320272, 1320792, 1321181, 1321465, 1321515, 1323861, 1324161, 1325601, 1326321, 1331158, 1503827, 1547558, 1548216, 1548271, 1548291, 1548367, 1548369, 1548375, 1548376, 1548378, 1548387, 1548435, 1548580, 1548585, 1548610, 1548772, 1548774, 1548944, 1549052, 1549324, 1549346, 1549366, 1549628, 1927101, 1945502, 1945508, 1945510, 1949502, 2219470, 2235047, 2237497, 2262245, 2263201, 2264184, 2266003, 2267601, 2269075, 2269471, 2271122]"
810,"[8632, 41578, 76768, 121457, 140626, 204361, 251777, 257023, 257925, 258008, 334592, 356083, 425283, 443413, 505366, 577597, 624736, 698889, 1083052, 1108578, 1116150, 1117047, 1286143, 1286293, 1286374, 1286484, 1287804, 1288621, 1288743, 1289334, 1289439, 1289519, 1289641, 1290855, 1290980, 1291036, 1291406, 1291995, 1292283, 1292348, 1292485, 1293361, 1294064, 1294717, 1294895, 1295431, 1295461, 1295466, 1295576, 1295607, 1296010, 1296257, 1296631, 1296660, 1296706, 1297828, 1298337, 1298413, 1298711, 1299195, 1299492, 1300561, 1301082, 1301257, 1301451, 1301520, 1302067, 1302079, 1302457, 1303060, 1303201, 1304379, 1304585, 1304874, 1305415, 1306139, 1307005, 1307048, 1308005, 1308603, 1308736, 1308814, 1309384, 1310051, 1310697, 1310903, 1311214, 1311407, 1311645, 1311916, 1312023, 1312508, 1312645, 1312904, 1312910, 1313233, 1313258, 1313408, 1314611, 1314714, 1314821, 1315115, 1315743, 1316235, 1316694, 1318273, 1318557, 1318933, 1319056, 1319356, 1319651, 1319910, 1320221, 1320272, 1321181, 1321205, 1321515, 1321603, 1321707, 1322584, 1322667, 1322727, 1323024, 1323059, 1324588, 1326321, 1326638, 1327640, 1327672, 1328466, 1328697, 1340488, 1548378, 1548435, 1548774, 1548944, 1549052, 1549130, 1549179, 1549443, 1549628, 1825790]"
811,"[7427, 8062, 8632, 35874, 47573, 76768, 103387, 103903, 204361, 219568, 251777, 257023, 334592, 356083, 365103, 461631, 465123, 586705, 840903, 1083052, 1090888, 1116150, 1117047, 1286484, 1290079, 1292173, 1293143, 1294937, 1296631, 1300758, 1302079, 1304124, 1305013, 1317447, 1317879, 1318292, 1320272, 1321181, 1324207, 1324772, 1326321, 1331158, 1548216, 1548225, 1548250, 1548271, 1548291, 1548371, 1548378, 1548435, 1549094, 1549127, 1549346, 1549628]"
819,"[20346, 243139]"
820,"[164938, 165116]"
824,"[87539, 87606, 87637]"
826,"[5105, 152995, 187372, 1797457, 1984780, 2231539, 2329819]"
828,"[61315, 464347]"
838,[1293234]
839,[1927101]
840,"[78759, 187649, 188011]"
842,[103903]
854,[5105]
863,[480382]
872,"[51929, 52696, 87606, 87637, 282257, 608504]"
876,[71516]
877,[1376110]
880,"[5295, 425283, 1503827]"
890,"[5105, 71516, 649637, 650126, 716337, 1348359, 1927101, 2196387, 2273627, 2347107, 2482982]"
894,[5105]
895,"[47675, 82983]"
898,"[923, 5105, 5268, 62111, 62246, 75901, 151991, 152995, 187372, 426660, 560078, 2346433, 2390700, 2407071, 2429934]"
899,"[75901, 152995, 427010, 560078, 1927101, 2294195]"
903,"[87539, 87637]"
907,"[47675, 82983]"
910,"[151991, 152995, 1927101]"
919,"[71516, 151991, 152995, 419032, 560078, 1927101]"
928,"[5700, 5801, 5990, 8062, 37586, 37587, 37838, 37939, 38624, 43060, 43159, 43300, 43323, 43389, 124762, 125034, 125065, 125066, 125067, 125429, 125430, 125575, 271689, 271724, 272208, 272671]"
933,"[43300, 50912, 88907]"
935,"[8062, 401769]"
936,"[5295, 8062, 28853, 41870, 71516, 151991, 152995, 560078, 1588123, 1588126, 1927101, 2209420, 2232419, 2235952, 2243706]"
939,"[8062, 14785, 88232, 330785, 334592, 650126, 1058718, 1058732, 1383172, 1428231, 1439146, 1817511, 1817512, 1817514, 1817515, 1817516, 1817517, 1817518, 1817519, 1927157, 1959282, 1959283, 1959286, 1959287, 1966980, 2076849, 2089548, 2089556, 2089559, 2089561, 2089562, 2089566, 2243823, 2343704, 2361957, 2367715, 2375473, 2383550, 2386937, 2392917, 2408221, 2434111, 2448918, 2454844]"
944,"[5105, 8062, 75901, 151991, 152995, 183934, 187372, 560078, 1927101]"
947,"[107431, 107508, 108296, 108327, 108902, 108946]"
949,[55671]
955,[252148]
956,"[62405, 243334, 243951, 244018]"
958,[22314]
959,[442943]
961,"[38624, 43323]"
973,"[5268, 151991, 187372, 560078]"
974,[27307]
978,[193952]
981,[2372927]
991,"[152995, 187372, 560078]"
997,[82983]
998,"[62277, 62279, 62314, 62819, 62835]"
1002,"[62405, 62431]"
1015,"[4504, 6914, 10042, 47620, 47621, 48039, 48090, 48129, 48191, 63279, 78759, 109055, 243334, 243394, 243395, 243721, 243722, 243723, 243724, 243744, 243745, 243760, 243776, 243868, 243882, 243897, 243900, 243903, 243906, 243908, 243918, 243919, 243942, 243951, 243952, 243953, 243981, 244017, 244018, 244072, 244161, 244162, 244364, 244366, 244367, 244422, 244524, 293920, 294763, 297513, 297536, 297558, 297559, 297562, 297575, 297628, 297629, 297630, 297631, 300081, 304798, 305351, 307667, 308454, 308550, 308588, 313194, 313347, 313536, 313565, 313728, 318281, 318465, 443904, 571772, 686509, 693012, 1364874, 1490880, 1546266, 1927101, 2104377, 2126313, 2155856, 2164542, 2180065, 2188319, 2193184, 2196045]"
1019,"[78699, 78740, 78949, 2005315]"
1020,"[78759, 208640, 313046, 313049, 313178]"
1030,[5295]
1031,"[107431, 107508, 108296, 108327, 108902, 108946]"
1032,"[107508, 108296, 108327, 108902, 108946]"
1033,"[107431, 107508, 108296, 108902, 108946]"
1036,"[5105, 151991, 460093, 1927101]"
1041,[12588]
1044,[71516]
1069,"[2005315, 2005389]"
1077,[507938]
1093,[187649]
1096,"[151991, 187372]"
1112,"[186290, 186326, 186331, 186533, 187297]"
1116,"[5105, 8062, 14785, 71516, 152995, 560078, 675133, 1251237, 1294151, 1927101, 2350776]"
1118,"[78759, 136438, 445200]"
1122,"[51929, 52696, 130909]"
1129,"[5105, 7343, 441041]"
1131,"[87539, 87606, 87637]"
1133,"[87539, 87606, 87637]"
1138,[27307]
1141,"[40408, 40446, 40797, 40798, 41367, 41368]"
1145,[611444]
1150,[701175]
1152,"[33986, 94269, 249301, 508685]"
1156,"[5105, 71516, 151991, 152995, 419032, 479169, 560078]"
1159,"[5284, 5295]"
1167,"[27370, 72720]"
1173,[8062]
1188,"[140333, 140391, 389339, 389346, 389379, 389399, 395220, 425283, 425451]"
1191,[78759]
1197,"[107431, 108296, 108327, 108946]"
1201,"[151991, 152995, 427010, 479169, 560078]"
1204,"[151991, 152995]"
1205,"[152995, 560078, 1927101]"
1206,"[5105, 13590, 71516, 151991, 152995, 419032, 560078, 1927101]"
1207,"[5105, 75901, 152995, 1294151, 1927101]"
1208,"[13590, 75901, 152995, 1294151, 1379628]"
1209,"[71516, 75901, 151991, 152995, 560078, 1927101]"
1212,"[5105, 151991, 152995, 560078, 1294151]"
1213,"[71516, 151991, 152995, 560078, 1220034, 1927101]"
1214,"[5105, 71516, 75901, 151991, 152995, 560078, 1294151, 1927101]"
1216,"[5105, 71516, 151991, 152995, 1220034, 1927101]"
1217,"[5105, 75901, 151991, 152995, 560078, 1379628, 1927101]"
1218,[152995]
1219,"[183934, 453228, 1540172]"
1220,"[75901, 152995]"
1221,"[5105, 71516, 75901, 152995, 360439, 554246, 554247, 556020, 556021, 557721, 563045, 564790, 645671, 645674, 645677, 645678, 645679, 645680, 645681, 646325, 646326, 646327, 647312, 647313, 1294151, 1927101]"
1222,[1927101]
1223,"[5105, 71516, 75901, 152995, 560078, 1927101]"
1224,"[71516, 151991, 152995, 427010, 560078, 1927101]"
1225,"[151991, 152995, 419032, 427010, 560078, 1294151, 1927101, 2200641, 2218202, 2226585, 2228580]"
1226,[5105]
1227,"[151991, 1294151]"
1228,"[675133, 1220034, 1365266, 1424536, 1927101]"
1229,"[151991, 360948, 419032, 1966216]"
1231,"[71516, 151991, 152995, 560078, 1294151, 1927101, 2116803]"
1232,"[5105, 14440, 75901, 152995, 560078, 675133, 1294151, 1927101, 2332920]"
1234,"[151991, 152995, 560078, 1379628]"
1235,"[152995, 1927101]"
1236,[1927101]
1237,"[152995, 1294151]"
1238,"[71516, 151991, 152995, 162058, 560078, 1927101]"
1239,"[75901, 360948, 1443345, 1443346, 1443347, 1443351]"
1240,"[71516, 1927101]"
1241,"[5105, 75901, 152995, 560078]"
1243,[152995]
1244,"[1294151, 1927101]"
1245,"[5105, 71516, 75901, 151991, 152995, 560078, 1927101]"
1246,"[5105, 71516, 1927101]"
1247,"[75901, 151991, 152995, 1927101, 1967520, 1967525, 2102598, 2107281, 2110340, 2111890, 2113965, 2117116, 2117343, 2120598, 2122840, 2124626, 2129667, 2131832, 2133358, 2137197, 2137434, 2138129, 2145830, 2154244, 2160457, 2161878, 2163024, 2165987, 2166214, 2169640, 2174619, 2177218, 2182816, 2183864, 2184680, 2186745, 2187953, 2194361, 2247347, 2249206, 2249700]"
1248,"[5105, 75901, 151991, 152995, 675133, 1294151, 1927101]"
1249,"[71516, 152995, 560078, 1927101]"
1250,[1294151]
1251,"[5105, 71516, 75901, 88025, 151991, 152995, 304070, 402285, 402288, 402291, 402294, 402313, 402331, 402332, 402334, 402335, 402427, 408538, 411618, 416932, 435494, 435581, 435987, 485215, 560078, 619010, 675133, 1143191, 1143193, 1143195, 1143196, 1143201, 1294151, 1927101, 2088671]"
