molregno,smiles
7411,C=C(C)[C@@H]1CC[C@]2(NC(=O)NCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7412,C=C(C)[C@@H]1CC[C@]2(NC(=O)CCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7427,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1
7442,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC(O)C(O)C(C)(C)C5CC[C@]43C)C12
7501,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
7511,C=C(C)[C@@H]1CC[C@]2(C(=O)OCCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7520,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](OC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7534,C=C(CN)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7542,C=C(CNCC(=O)O)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7554,C=C(C)[C@@H]1CC[C@]2(CNCCCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7647,CCCCC(=O)O[C@]1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C
7660,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1
7714,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
7725,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1
7736,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
7813,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2
8062,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
8151,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
8167,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
8193,Oc1c(I)cc(Cl)c2cccnc12
8209,COc1ccc2cccc(CCNC(C)=O)c2c1
8220,CC(=O)N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C
8275,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1
8323,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)OCc1ccccc1
8326,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C
8417,O=P1(N(CCCl)CCCl)NCCCO1
8516,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
8531,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
8543,CC(C)NCC(O)COc1cccc2[nH]ccc12
8682,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
8738,CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21
8794,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
8816,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
8873,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2
8910,NCCc1c[nH]cn1
8975,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
9027,CCC(C)(C)/N=C(\NC#N)Nc1cccnc1
9060,NCCc1ccc(O)cc1
9097,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
9217,CC(c1cc2ccccc2s1)N(O)C(N)=O
9277,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
9283,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
9333,Nc1c2c(nc3ccccc13)CCCC2
9372,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
9459,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]
9460,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-]
9495,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
9503,O=C([O-])C[C@H](O)C[C@H](O)/C=C/C(=C(c1ccc(F)cc1)c1ccc(F)cc1)n1nnnc1-c1ccccc1.[Na+]
9553,COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2
9623,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1
9837,Cc1nccc2c1[nH]c1ccccc12
9895,c1ccc2c(c1)[nH]c1cnccc12
9913,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
9950,OCc1cc2c3ccccc3nc-2c[nH]1
9953,CC(=O)Nc1ccccc1
9988,CN(C)CCc1c[nH]c2ccccc12
9989,CN(C)CCc1c[nH]c2ccc(O)cc12
10008,CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O
10009,C[S+](C)[O-]
10099,CC(C)NC[C@@H](O)COc1cccc2ccccc12
10221,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
10358,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
10383,C[C@@H](N)Cc1c[nH]cn1
10385,CNCCc1cnc[nH]1
10389,COc1cc(NC(C)CCCN)c2ncccc2c1
10392,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
10427,CCCCCCCCCCCCCCC1(C(=O)OC)CO1
10452,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1
10467,CCCCCCCCCCCCCCC1(C(=O)O)CO1
10512,Cc1cc(=O)oc2c(O)c(O)ccc12
10519,CN(C)CCCSC(=N)N
10531,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
10545,Cc1cc(=O)oc2cc(O)cc(O)c12
10550,Cc1cc(=O)oc2cc(O)ccc12
10584,C/N=C(\NC#N)NCCSCc1csc(N=C(N)N)n1
10661,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
10663,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1
10747,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
10813,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
10840,O=NN(CCCl)C(=O)NCCCl
10898,O=NN(CCCl)C(=O)NC1CCCCC1
10909,NCCCC(=O)O
11002,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
11005,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
11022,O=C(O)c1ccc(N(CCCl)CCCl)cc1
11026,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
11066,Nc1cc(-c2ccncc2)c[nH]c1=O
11137,O=c1[nH]c2cc(-n3ccnc3)c([N+](=O)[O-])cc2[nH]c1=O
11143,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
11220,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1
11221,COc1ccc(C[C@H](C)NC[C@H](O)COc2ccc(O)cc2)cc1
11285,O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O
11305,O=C(CCCCCCC(=O)Nc1ccccc1)NO
11356,O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1
11474,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21
11501,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1
11542,CC(C)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C
11603,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1
11671,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
11674,CC(C)Cc1ccc(C(C)C(=O)O)cc1
11715,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
11745,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
11762,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1
11763,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
11775,COc1ccc(OC)c(C(O)C(C)N)c1
11819,CC(C)c1cccc(C(C)C)c1O
11968,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
12227,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12
12356,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O
12417,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
12418,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1
12506,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
12608,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
12825,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
12835,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C
12842,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1
12850,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
12890,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
12911,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
12922,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
12957,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
13048,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
13101,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCCC2(Cc3ccccc3C2O)C1
13171,COc1cccc(C=O)c1O
13248,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
13328,O=Cc1ccc(O)cc1
13329,Oc1ccc(O)cc1
13336,Oc1ccc2ccccc2c1
13366,O=C(O)C(Cl)Cl
13369,COc1cc(C=O)ccc1O
13371,O=C(O)c1ccccc1
13372,Nc1ccc(C(=O)O)cc1
13429,Nc1ncnc(Nc2ccccc2)n1
13450,CCCC(=O)O
13451,CCC(=O)O
13456,Oc1ccccc1
13474,COc1ccc(O)cc1
13476,COc1ccccc1O
13494,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
13504,N=C(N)NC(=N)Nc1ccccc1
13526,COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]
13590,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
13591,c1ccc(-c2nnc3c4ccccc4c(N4CCOCC4)nn23)cc1
13633,O=C(O)c1ccc(O)cc1
13756,C=CCOc1ccccc1OCC(O)CNC(C)C
13758,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
13928,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
13949,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
14125,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
14126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
14149,CCC(=O)OC1(c2ccccc2)CCN(C)CC1
14221,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
14264,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
14300,Cc1nccc2c1[nH]c1cc(O)ccc12
14366,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
14367,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
14406,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
14440,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
14495,CCOC(=O)c1cn2c3c(nc(O)c2n1)-c1ccc(F)cc1C3
14529,O=c1cc(-c2ccccc2F)[nH]c2cc3c(cc12)OCO3
14531,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1
14785,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
14805,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
14882,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
14888,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3
15086,NC(=O)N1c2ccccc2C=Cc2ccccc21
15155,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12
15191,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
15233,c1ccc2ncccc2c1
15260,O=C(O)c1cccc(-c2cccn(C(CN3CCC(O)C3)c3ccccc3)c2=O)c1
15282,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
15330,CCCc1c(OCCCOc2ccc(C(C)=O)c(OC)c2CCC)ccc2c1OC(C(=O)O)CC2
15335,c1ccc(-c2n[n+]3ccccc3c3ccc4ccccc4c23)cc1
15371,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1
15378,Cc1cc[n+]2nc(-c3ccccc3)c3c4ccccc4ccc3c2c1
15472,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
15521,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
15738,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
15739,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O
15890,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1
15938,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
15958,Cc1cccc(C)c1OCC(C)N
16088,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
16167,Cc1ccccn1
16217,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO
16225,CN1Cc2c(N)cccc2C(c2ccccc2)C1
16278,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
16303,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
16391,CN(C)CCCN1c2ccccc2Sc2ccccc21
16415,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
16417,O=c1cc[nH]c(=O)[nH]1
16450,CC(=O)Nc1ccc(O)cc1
16456,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
16457,CCOC(=O)c1ccc(O)cc1
16498,CCOc1ccc(NC(C)=O)cc1
16505,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
16506,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
16510,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1
16580,c1ccc2c(CCC3CCNCC3)c[nH]c2c1
16581,CCN(CC)CCOC(=O)c1ccc(N)cc1
16584,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
16591,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
16592,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
16599,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
16627,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CC[C@]2(O)C(=O)CO
16656,O=C(O)c1cccnc1
16669,CCCCc1ccc(Nc2nc(OC)c3ncn(COCCO)c3n2)cc1
16670,CCCCc1ccc(Nc2nc(S)c3ncn(COCCO)c3n2)cc1
16685,CCCCCC1=C(C(=O)OCC)C(c2cccc(C)c2)NC(=O)N1
16688,Cc1ccc(S(N)(=O)=O)cc1
16716,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
16735,CCOC(=O)c1ccc(N)cc1
16740,O=C(O)CCC(=O)O
16759,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
16788,c1ccc2c(c1)Cc1ccccc1-2
16800,CONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1
16830,C[C@H](COC(=O)N1c2ccccc2[C@@]23O[C@]24CCC[C@@H]3C#C/C=C\C#C[C@H]14)S(=O)(=O)c1ccccc1
16847,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
16879,CCCN(CCC)CCc1ccc(O)c(O)c1
16881,CC(C)(COC(=O)N1c2ccccc2[C@@]23O[C@]24CCC[C@@H]3C#C/C=C\C#C[C@H]14)S(=O)(=O)c1ccccc1
16952,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
16959,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
16960,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
16962,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1
16973,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
16995,Cc1ccc(O)cc1
17144,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
17169,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
17170,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
17194,CCOC(=O)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1
17224,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
17252,O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1[C@@H](Cc2ccccc2)C[C@H](Cc2ccccc2)S1(=O)=O
17347,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
17348,O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1C(=O)[C@H](Cc2ccccc2)C[C@@H]1Cc1ccccc1
17411,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
17853,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
17954,COc1ccc(CC(C)N)cc1
17982,O=c1cc(-c2ccccc2)oc2cc(O)ccc12
18033,O=c1cc(-c2ccccc2)oc2cccc(O)c12
18078,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
18084,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1
18113,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
18145,O=c1cc(-c2ccccc2)oc2ccccc12
18164,CC12CC(O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)C1C[C@@H](O)[C@]2(O)C(=O)CO
18250,CC(=O)N1CCC(c2ccc(O)cc2)C1C(=O)N[C@H]1CCSCC[C@@H](C(=O)O)NC(=O)C2(CCCC2)CCNC1=O
18271,CC(C)NCC(O)c1ccc2ccccc2c1
18397,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
18526,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1
18527,CCC1C(=O)N(CCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1
18535,CC1C(=O)N(CCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1
18541,C/C=C1\C[C@H]2C=Nc3cc(O)c(OC)cc3C(=O)N2C1
18568,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1
18607,N#C/N=C1\N(CCCCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1
18619,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1
18661,N#C/N=C1\N(CCCCCOc2ccc(Cl)cc2)C(=O)C(c2ccccc2)N1c1ccncc1
18678,CCC1C(=O)N(CCCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1
18694,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
18696,N#CN/C(=N\CCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
18697,N#C/N=C1\N(CCCCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1
18724,CC1C(=O)N(CCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1
18726,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
18735,CC1C(=O)N(CCCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1
18736,N#C/N=C1\N(CCCCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1
18738,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)CCN1c1ccncc1
18748,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1
18784,COc1cc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
18839,CCC1C(=O)N(CCCCCCOc2ccc(Cl)cc2)/C(=N\C#N)N1c1ccncc1
19005,Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1
19081,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
19241,COc1ccc(-c2nc(C(F)(F)F)[nH]c2-c2ccc(OC)cc2)cc1
19278,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
19315,CCOC(=O)/C=C/c1ccc(O)c(O)c1
19316,CCCN(CCC)CCc1cccc2c1CC(=O)N2
19344,CC1=CC(=O)c2ccccc2C1=O
19569,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
19572,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
19573,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
19712,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
19721,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CCC3OC(N)=O
19737,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
19774,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1
19915,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
20027,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
20130,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
20131,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
20230,Nc1nccc2c1ncn2C1OC(CO)C(O)C1O
20372,Cc1cccc(N2CC(CO)OC2=O)c1
20443,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2
20446,Cc1ccc(N(/C=N/c2ccn(C3CSC(CO)O3)c(=O)n2)c2ccc(C)cc2)cc1
20496,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
20654,CCC(CC)CC(=O)c1c(C(=O)OC)c(-c2ccc(OC)c(OC)c2)c2c(OC)c(OC)c(OC)cc2c1O
20881,CC(=O)N[C@@H](CS)C(=O)O
20917,NCC(=O)CCC(=O)O
20935,O=C(O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1
20999,CCOc1cc(O)c2c(=O)c(OCC)c(-c3ccc(OCC)c(OCC)c3)oc2c1
21002,O=c1nc(N(Cc2ccccc2)Cc2ccccc2)ccn1C1CCC(CO)O1
21021,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC
